id	genes
HALLMARK_MTORC1_SIGNALING	FADS1, DDIT4, CALR, HK2, PGK1, SLC7A5, CTSC, ACSL3, SLC1A5, M6PR, TFRC, DDIT3, TMEM97, IFRD1, PLOD2, TUBA4A, PSAT1, CORO1A, LDHA, MTHFD2, FADS2, VLDLR, WARS1, SCD, P4HA1, ACTR2, IDH1, SLC2A1, GBE1, SERPINH1, NUPR1, PSMG1, PSPH, NAMPT, CDKN1A, BHLHE40, HSPA9, HSPA5, EGLN3, LGMN, PNP, XBP1, SLA, DDX39A, HSPE1, ACLY, SLC7A11, SSR1, GLA, SQSTM1, PDK1, PSMC2, PRDX1, SERP1, TRIB3, NFIL3, HMGCS1, GOT1, TPI1, ELOVL6, ASNS, PSMD14, PSMA4, PPA1, HPRT1, AURKA, HMGCR, GAPDH, DHFR, DHCR7, IMMT, UCHL5, YKT6, INSIG1, SQLE, IGFBP5, IFI30, CYP51A1, FGL2, ENO1, IDI1, CYB5B, SHMT2, TXNRD1, G6PD, SLC9A3R1, RAB1A, EBP, PNO1, PIK3R3, ACTR3, LDLR, SLC2A3, UBE2D3, ELOVL5, CACYBP, EDEM1, ATP6V1D, TES, TM7SF2, PSMA3, ITGB2, AK4, SLC1A4, TOMM40, SLC6A6, PPIA, ADD3, ME1, CCNF, SLC37A4, ALDOA, BTG2, UFM1, CCNG1, STC1, NMT1, PSMC6, FDXR, RRM2, DHCR24, PSMC4, CTH, PSME3, CFP, POLR3G, ACACA, QDPR, MCM2, PSMD12, SC5D, CANX, RPN1, HSPA4, NIBAN1, TBK1, SEC11A, BCAT1, PSMB5, PSMD13, PGM1, PLK1, GLRX, COPS5, ETF1, GSK3B, NUP205, SORD, PHGDH, GMPS, RRP9, EEF1E1, LTA4H, SDF2L1, FKBP2, RDH11, CXCR4, MLLT11, GCLC, TCEA1, MAP2K3, HSPD1, SYTL2, MCM4, PPP1R15A, USO1, NFKBIB, UNG, GTF2H1, RPA1, HSP90B1, ERO1A, GSR, PITPNB, EPRS1, SRD5A1, TUBG1, MTHFD2L, ADIPOR2, NUFIP1, CDC25A, PDAP1, STARD4, BUB1, ARPC5L, GPI, EIF2S2, CD9, ATP2A2, GGA2, HMBS, RIT1, SKAP2, STIP1, DAPP1, ABCF2, NFYC, ATP5MC1, PFKL, CCT6A
HALLMARK_MTORC1_SIGNALING_1	FADS1, DDIT3, TUBA4A, PSAT1, CORO1A, FADS2, VLDLR, SCD, NUPR1, EGLN3, LGMN, SLA, SLC7A11, SQSTM1, PRDX1, SERP1, GOT1, PPA1, HPRT1, GAPDH, IFI30, FGL2, ENO1, IDI1, CYB5B, TXNRD1, G6PD, SLC9A3R1, CACYBP, ATP6V1D, TM7SF2, ITGB2, AK4, SLC1A4, SLC6A6, ADD3, ME1, ALDOA, NMT1, FDXR, DHCR24, POLR3G, ACACA, QDPR, SC5D, HSPA4, PSMB5, SORD, PHGDH, LTA4H, FKBP2, MLLT11, GCLC, SYTL2, NFKBIB, UNG, GSR, ADIPOR2, GPI, CD9, GGA2, SKAP2, DAPP1, PFKL
HALLMARK_MTORC1_SIGNALING_2	DDIT4, CALR, HK2, PGK1, SLC7A5, CTSC, ACSL3, SLC1A5, M6PR, TFRC, TMEM97, IFRD1, PLOD2, LDHA, MTHFD2, WARS1, P4HA1, ACTR2, IDH1, SLC2A1, GBE1, SERPINH1, PSMG1, PSPH, NAMPT, CDKN1A, BHLHE40, HSPA9, HSPA5, PNP, XBP1, DDX39A, HSPE1, ACLY, SSR1, GLA, PDK1, PSMC2, TRIB3, NFIL3, HMGCS1, TPI1, ELOVL6, ASNS, PSMD14, PSMA4, AURKA, HMGCR, DHFR, DHCR7, IMMT, UCHL5, YKT6, INSIG1, SQLE, IGFBP5, CYP51A1, SHMT2, RAB1A, EBP, PNO1, PIK3R3, ACTR3, LDLR, SLC2A3, UBE2D3, ELOVL5, EDEM1, TES, PSMA3, TOMM40, PPIA, CCNF, SLC37A4, BTG2, UFM1, CCNG1, STC1, PSMC6, RRM2, PSMC4, CTH, PSME3, CFP, MCM2, PSMD12, CANX, RPN1, NIBAN1, TBK1, SEC11A, BCAT1, PSMD13, PGM1, PLK1, GLRX, COPS5, ETF1, GSK3B, NUP205, GMPS, RRP9, EEF1E1, SDF2L1, RDH11, CXCR4, TCEA1, MAP2K3, HSPD1, MCM4, PPP1R15A, USO1, GTF2H1, RPA1, HSP90B1, ERO1A, PITPNB, EPRS1, SRD5A1, TUBG1, MTHFD2L, NUFIP1, CDC25A, PDAP1, STARD4, BUB1, ARPC5L, EIF2S2, ATP2A2, HMBS, RIT1, STIP1, ABCF2, NFYC, ATP5MC1, CCT6A
HALLMARK_E2F_TARGETS	AURKA, BRCA2, CCP110, CENPE, CKS2, DCLRE1B, DNMT1, DONSON, EED, GINS1, GINS4, H2AZ1, LIG1, MAD2L1, MCM2, MCM4, MCM5, MCM7, MELK, MMS22L, NAA38, NASP, NUDT21, NUP205, ORC6, PCNA, PLK4, POLE, PRIM2, RAD51AP1, RFC2, RPA2, RPA3, SUV39H1, TMPO, UBE2T, WDR90, CDK1, MCM3, TOP2A, MCM6, BIRC5, CCNB2, RRM2, HMGB2, BUB1B, RFC3, EZH2, CHEK1, SMC4, MKI67, CDC20, PLK1, KIF2C, DLGAP5, AURKB, CDC25A, TRIP13, H2AX, HMMR, E2F8, BRCA1, MYBL2, POLD1, RACGAP1, CKS1B, KPNA2, MSH2, CDKN3, ATAD2, RPA1, STMN1, TIPIN, TK1, CDCA8, ESPL1, NCAPD2, RANBP1, MRE11, KIF4A, LMNB1, KIF22, UNG, SMC1A, CCNE1, CDCA3, ASF1B, POLA2, TIMELESS, HELLS, UBE2S, PRKDC, RAN, USP1, SPAG5, POLD3, DUT, TACC3, KIF18B, CDC25B, SRSF1, GINS3, NOLC1, SLBP, CHEK2, SPC25, BARD1, DCTPP1, SMC3, RNASEH2A, DEK, CENPM, RAD51C, CBX5, RFC1, POLD2, DSCC1, ILF3, DEPDC1, DCK, CDKN2C, MYC, TCF19, RAD1, LBR, NBN, PTTG1, UBR7, POLE4, TUBG1, CTCF, CNOT9, TUBB, SMC6, ZW10, PA2G4, SSRP1, NAP1L1, ANP32E, HMGB3, IPO7, RAD21, CDK4, CDKN1A, BRMS1L, CTPS1, RAD50, TRA2B, CSE1L, PAICS, STAG1, LUC7L3, PPM1D, NME1, SRSF2, XPO1, HNRNPD, PMS2, ASF1A, EXOSC8, MLH1, NUP107, ORC2, TP53, TFRC, HMGA1, PSIP1, DDX39A, SNRPB, CDKN1B, MTHFD2, WEE1, PRDX4, PHF5A, TBRG4, SHMT1, PRPS1, DIAPH3, NUP153, PSMC3IP, XRCC6, PNN, HUS1, RBBP7, PDS5B, NOP56, MXD3, PPP1R8, GSPT1, CDKN2A, AK2, CIT, ING3, JPT1, POP7, SYNCRIP, EIF2S1, LYAR, PAN2, SPC24
HALLMARK_E2F_TARGETS_1	CCP110, NAA38, MSH2, STMN1, UNG, DUT, NOLC1, SMC3, RFC1, POLE4, RAD21, BRMS1L, RAD50, ASF1A, PSIP1, CDKN1B, SHMT1, CIT, POP7
HALLMARK_E2F_TARGETS_2	AURKA, BRCA2, CENPE, CKS2, DCLRE1B, DNMT1, DONSON, EED, GINS1, GINS4, H2AZ1, LIG1, MAD2L1, MCM2, MCM4, MCM5, MCM7, MELK, MMS22L, NASP, NUDT21, NUP205, ORC6, PCNA, PLK4, POLE, PRIM2, RAD51AP1, RFC2, RPA2, RPA3, SUV39H1, TMPO, UBE2T, WDR90, CDK1, MCM3, TOP2A, MCM6, BIRC5, CCNB2, RRM2, HMGB2, BUB1B, RFC3, EZH2, CHEK1, SMC4, MKI67, CDC20, PLK1, KIF2C, DLGAP5, AURKB, CDC25A, TRIP13, H2AX, HMMR, E2F8, BRCA1, MYBL2, POLD1, RACGAP1, CKS1B, KPNA2, CDKN3, ATAD2, RPA1, TIPIN, TK1, CDCA8, ESPL1, NCAPD2, RANBP1, MRE11, KIF4A, LMNB1, KIF22, SMC1A, CCNE1, CDCA3, ASF1B, POLA2, TIMELESS, HELLS, UBE2S, PRKDC, RAN, USP1, SPAG5, POLD3, TACC3, KIF18B, CDC25B, SRSF1, GINS3, SLBP, CHEK2, SPC25, BARD1, DCTPP1, RNASEH2A, DEK, CENPM, RAD51C, CBX5, POLD2, DSCC1, ILF3, DEPDC1, DCK, CDKN2C, MYC, TCF19, RAD1, LBR, NBN, PTTG1, UBR7, TUBG1, CTCF, CNOT9, TUBB, SMC6, ZW10, PA2G4, SSRP1, NAP1L1, ANP32E, HMGB3, IPO7, CDK4, CDKN1A, CTPS1, TRA2B, CSE1L, PAICS, STAG1, LUC7L3, PPM1D, NME1, SRSF2, XPO1, HNRNPD, PMS2, EXOSC8, MLH1, NUP107, ORC2, TP53, TFRC, HMGA1, DDX39A, SNRPB, MTHFD2, WEE1, PRDX4, PHF5A, TBRG4, PRPS1, DIAPH3, NUP153, PSMC3IP, XRCC6, PNN, HUS1, RBBP7, PDS5B, NOP56, MXD3, PPP1R8, GSPT1, CDKN2A, AK2, ING3, JPT1, SYNCRIP, EIF2S1, LYAR, PAN2, SPC24
HALLMARK_MYC_TARGETS_V1	PCNA, PSMD8, PSMD7, SET, SNRPA1, RAN, SRSF2, G3BP1, STARD7, NPM1, BUB3, EIF3D, XPO1, FBL, EIF4A1, CANX, NAP1L1, CBX3, CCT3, C1QBP, U2AF1, UBE2L3, SSBP1, SRSF1, TCP1, MCM2, EIF3B, PSMD14, SNRPA, PWP1, APEX1, TXNL4A, HNRNPR, PSMB2, HPRT1, MCM6, NME1, SNRPD1, EEF1B2, HSPD1, CAD, RPL18, PGK1, DDX18, RPS2, LDHA, RUVBL2, RNPS1, EIF2S1, RANBP1, MCM5, IARS1, UBE2E1, MYC, AP3S1, RFC4, DUT, PSMA4, RPS3, SNRPG, PHB2, SSB, EIF4H, SRSF3, CCT4, TFDP1, EIF2S2, CDK4, SNRPD3, PSMD1, RACK1, GOT2, PABPC4, CCT5, PRPS2, ACP1, PRPF31, CCT2, KARS1, DEK, EIF4G2, XPOT, SRM, UBA2, KPNB1, PSMA7, TRA2B, COX5A, PA2G4, PCBP1, HNRNPA1, CCNA2, PPIA, EIF3J, ORC2, PSMA2, SYNCRIP, HDAC2, LSM2, VBP1, PSMA6, CNBP, CDK2, TARDBP, NOLC1, GSPT1, HNRNPA2B1, ETF1, RPL6, TOMM70, PTGES3, PSMA1, PSMC6, CTPS1, HSPE1, FAM120A, PPM1G, HNRNPD, SERBP1, CSTF2, PRDX4, EIF4E, ODC1, USP1, RPL22, HNRNPA3, NCBP1, RPLP0, ABCE1, EIF1AX, YWHAE, MCM7, YWHAQ, VDAC1, SMARCC1, SNRPD2, HNRNPU, HDDC2, PSMD3, RRM1, SF3A1, LSM7, ERH, RPL14, PSMB3, IFRD1, NCBP2, GLO1, NDUFAB1, CUL1, NHP2, CLNS1A, TRIM28, RSL1D1, HNRNPC, COPS5, XRCC6, SLC25A3, MRPL9, POLE3, POLD2, H2AZ1, AIMP2, NOP56, PRDX3, MRPS18B, EPRS1, KPNA2, HSP90AB1, RPL34, SRPK1, MAD2L1, DHX15, MCM4, RPS5, CCT7, HDGF, RPS6, SNRPB2, PSMC4, CDC20, TUFM, RRP9, CDC45, TYMS, ILF2, VDAC3, IMPDH2, SF3B3, NOP16, SRSF7, GNL3, EXOSC7, MRPL23, RAD23B, RPS10, DDX21, CYC1, PABPC1
HALLMARK_MYC_TARGETS_V1_1	STARD7, UBE2L3, HPRT1, RUVBL2, DUT, PSMD1, GOT2, PRPS2, PRPF31, COX5A, CNBP, NOLC1, TOMM70, EIF4E, EIF1AX, YWHAQ, HDDC2, NDUFAB1, NHP2, CLNS1A, PRDX3, HSP90AB1, RPL34, RPS6, TUFM, VDAC3, MRPL23, CYC1
HALLMARK_MYC_TARGETS_V1_2	PCNA, PSMD8, PSMD7, SET, SNRPA1, RAN, SRSF2, G3BP1, NPM1, BUB3, EIF3D, XPO1, FBL, EIF4A1, CANX, NAP1L1, CBX3, CCT3, C1QBP, U2AF1, SSBP1, SRSF1, TCP1, MCM2, EIF3B, PSMD14, SNRPA, PWP1, APEX1, TXNL4A, HNRNPR, PSMB2, MCM6, NME1, SNRPD1, EEF1B2, HSPD1, CAD, RPL18, PGK1, DDX18, RPS2, LDHA, RNPS1, EIF2S1, RANBP1, MCM5, IARS1, UBE2E1, MYC, AP3S1, RFC4, PSMA4, RPS3, SNRPG, PHB2, SSB, EIF4H, SRSF3, CCT4, TFDP1, EIF2S2, CDK4, SNRPD3, RACK1, PABPC4, CCT5, ACP1, CCT2, KARS1, DEK, EIF4G2, XPOT, SRM, UBA2, KPNB1, PSMA7, TRA2B, PA2G4, PCBP1, HNRNPA1, CCNA2, PPIA, EIF3J, ORC2, PSMA2, SYNCRIP, HDAC2, LSM2, VBP1, PSMA6, CDK2, TARDBP, GSPT1, HNRNPA2B1, ETF1, RPL6, PTGES3, PSMA1, PSMC6, CTPS1, HSPE1, FAM120A, PPM1G, HNRNPD, SERBP1, CSTF2, PRDX4, ODC1, USP1, RPL22, HNRNPA3, NCBP1, RPLP0, ABCE1, YWHAE, MCM7, VDAC1, SMARCC1, SNRPD2, HNRNPU, PSMD3, RRM1, SF3A1, LSM7, ERH, RPL14, PSMB3, IFRD1, NCBP2, GLO1, CUL1, TRIM28, RSL1D1, HNRNPC, COPS5, XRCC6, SLC25A3, MRPL9, POLE3, POLD2, H2AZ1, AIMP2, NOP56, MRPS18B, EPRS1, KPNA2, SRPK1, MAD2L1, DHX15, MCM4, RPS5, CCT7, HDGF, SNRPB2, PSMC4, CDC20, RRP9, CDC45, TYMS, ILF2, IMPDH2, SF3B3, NOP16, SRSF7, GNL3, EXOSC7, RAD23B, RPS10, DDX21, PABPC1
HALLMARK_MYC_TARGETS_V2	SLC19A1, MRTO4, TMEM97, RRP9, PES1, TFB2M, EXOSC5, IPO4, NDUFAF4, NOC4L, MYC, SRM, PA2G4, GNL3, NOLC1, WDR43, RABEPK, NOP16, TBRG4, DDX18, NIP7, WDR74, BYSL, HSPD1, PLK4, NOP2, PPAN, NOP56, RCL1, NPM1, AIMP2, RRP12, PPRC1, TCOF1, MCM5, HK2, CBX3, PLK1, MCM4, CDK4, DUSP2, MYBBP1A, UTP20, PRMT3, FARSA, MAP3K6, LAS1L, PUS1, HSPE1, SLC29A2, DCTPP1, SUPV3L1, SORD, IMP4, GRWD1, UNG, MPHOSPH10
HALLMARK_MYC_TARGETS_V2_1	EXOSC5, NDUFAF4, NOLC1, RABEPK, RCL1, RRP12, DUSP2, SLC29A2, SUPV3L1, SORD, IMP4, UNG
HALLMARK_MYC_TARGETS_V2_2	SLC19A1, MRTO4, TMEM97, RRP9, PES1, TFB2M, IPO4, NOC4L, MYC, SRM, PA2G4, GNL3, WDR43, NOP16, TBRG4, DDX18, NIP7, WDR74, BYSL, HSPD1, PLK4, NOP2, PPAN, NOP56, NPM1, AIMP2, PPRC1, TCOF1, MCM5, HK2, CBX3, PLK1, MCM4, CDK4, MYBBP1A, UTP20, PRMT3, FARSA, MAP3K6, LAS1L, PUS1, HSPE1, DCTPP1, GRWD1, MPHOSPH10
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	COL3A1, COL5A2, COL5A1, FBN1, COL1A1, FN1, COL6A3, SERPINE1, COL1A2, COL4A1, COL4A2, VCAN, IGFBP3, TGFBI, SPARC, LUM, LAMC1, LOX, LAMC2, CCN2, TAGLN, COL7A1, LOXL2, COL6A2, ITGAV, THBS2, COL16A1, NNMT, TPM1, CDH2, MMP2, COL11A1, THBS1, FAP, BGN, SERPINH1, FSTL1, POSTN, THY1, SPP1, TNC, TFPI2, NID2, ITGB5, MMP3, VIM, LOXL1, FBLN5, COL12A1, ELN, CDH11, COMP, SPOCK1, BMP1, IL32, LAMA3, TIMP1, QSOX1, TIMP3, VCAM1, CCN1, EDIL3, CALD1, MAGEE1, FBLN1, SGCB, ECM1, LAMA2, FSTL3, TPM2, INHBA, DAB2, EMP3, BASP1, ITGA5, MGP, VEGFA, CXCL1, WNT5A, SDC1, PLOD2, PCOLCE, GREM1, ITGB1, COL5A3, RHOB, HTRA1, FGF2, SNTB1, GADD45A, MEST, LRRC15, TNFRSF11B, CD59, ACTA2, EFEMP2, MATN2, PCOLCE2, SERPINE2, GPC1, ABI3BP, FUCA1, SLIT3, LAMA1, PMEPA1, COL8A2, FBN2, IGFBP2, PFN2, SDC4, CD44, GADD45B, CXCL8, GLIPR1, ANPEP, P3H1, VEGFC, MMP14, SGCD, PLOD1, MATN3, MYL9, SLC6A8, CALU, PRRX1, TNFRSF12A, FMOD, ID2, GEM, PLAUR, MYLK, TGFB1, SFRP1, PLOD3, IL6, APLP1, FBLN2, MSX1, PTX3, FZD8, JUN, FERMT2, DKK1, SNAI2, DST, TPM4, DCN, GJA1, PMP22, IGFBP4, COPA, LRP1, ITGA2, FLNA, MFAP5, PTHLH, TGFBR3, SFRP4, LGALS1, RGS4, CDH6, SAT1, NT5E, DPYSL3, PPIB, TGM2, SGCG, ITGB3, PDLIM4, CTHRC1, ECM2, CRLF1, AREG, IL15, MCM7, GAS1, PRSS2, CADM1, OXTR, SCG2, CXCL6, MMP1, TNFAIP3, CAPG, CAP2, MXRA5, FOXC2, NTM, ENO2, FAS, BDNF, ADAM12, PVR, CXCL12, PDGFRB, SLIT2, NOTCH2, COLGALT1, GPX7, WIPF1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_1	COL16A1, SPP1, TFPI2, ITGB5, MMP3, FBLN5, COMP, SPOCK1, LAMA3, QSOX1, TIMP3, EDIL3, MAGEE1, FBLN1, FSTL3, INHBA, DAB2, BASP1, GREM1, COL5A3, RHOB, HTRA1, FGF2, SNTB1, CD59, MATN2, SERPINE2, ABI3BP, FUCA1, SLIT3, COL8A2, PFN2, SDC4, VEGFC, SGCD, SLC6A8, MYLK, SFRP1, APLP1, FBLN2, MSX1, DKK1, DST, GJA1, PMP22, LRP1, ITGA2, MFAP5, TGFBR3, SFRP4, RGS4, SGCG, PDLIM4, ECM2, CRLF1, IL15, CADM1, SCG2, CAPG, CAP2, NTM, ENO2, FAS, BDNF, CXCL12, SLIT2, WIPF1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_2	COL3A1, COL5A2, COL5A1, FBN1, COL1A1, FN1, COL6A3, SERPINE1, COL1A2, COL4A1, COL4A2, VCAN, IGFBP3, TGFBI, SPARC, LUM, LAMC1, LOX, LAMC2, CCN2, TAGLN, COL7A1, LOXL2, COL6A2, ITGAV, THBS2, NNMT, TPM1, CDH2, MMP2, COL11A1, THBS1, FAP, BGN, SERPINH1, FSTL1, POSTN, THY1, TNC, NID2, VIM, LOXL1, COL12A1, ELN, CDH11, BMP1, IL32, TIMP1, VCAM1, CCN1, CALD1, SGCB, ECM1, LAMA2, TPM2, EMP3, ITGA5, MGP, VEGFA, CXCL1, WNT5A, SDC1, PLOD2, PCOLCE, ITGB1, GADD45A, MEST, LRRC15, TNFRSF11B, ACTA2, EFEMP2, PCOLCE2, GPC1, LAMA1, PMEPA1, FBN2, IGFBP2, CD44, GADD45B, CXCL8, GLIPR1, ANPEP, P3H1, MMP14, PLOD1, MATN3, MYL9, CALU, PRRX1, TNFRSF12A, FMOD, ID2, GEM, PLAUR, TGFB1, PLOD3, IL6, PTX3, FZD8, JUN, FERMT2, SNAI2, TPM4, DCN, IGFBP4, COPA, FLNA, PTHLH, LGALS1, CDH6, SAT1, NT5E, DPYSL3, PPIB, TGM2, ITGB3, CTHRC1, AREG, MCM7, GAS1, PRSS2, OXTR, CXCL6, MMP1, TNFAIP3, MXRA5, FOXC2, ADAM12, PVR, PDGFRB, NOTCH2, COLGALT1, GPX7
HALLMARK_INFLAMMATORY_RESPONSE	CXCL10, CCL2, CCL5, FPR1, CCL20, IL1A, CXCL8, CCL7, CCL22, CXCL11, CCR7, EDN1, CD40, CXCL9, IL6, IL1B, TLR2, IL1R1, CD69, ICAM1, CCRL2, AQP9, EREG, C3AR1, GNA15, CMKLR1, PTGER4, LIF, IL15, NAMPT, OPRK1, ITGB8, PTAFR, ADM, PLAUR, NFKB1, INHBA, OSM, TNFSF10, TNFSF15, IFNGR2, ADGRE1, IL12B, CSF1, CXCL6, TNFRSF9, LYN, ACVR2A, LDLR, BDKRB1, HRH1, F3, BST2, PTGIR, CD55, CALCRL, CSF3, GPR132, IL4R, NLRP3, IL15RA, ADORA2B, GCH1, OLR1, PTGER2, CSF3R, MYC, RELA, TNFAIP6, IL7R, IL18, GABBR1, CD82, TNFSF9, NMUR1, IL2RB, TLR1, LPAR1, IRAK2, RIPK2, MMP14, P2RX7, SLC11A2, SELL, P2RY2, ABCA1, FFAR2, PROK2, GNAI3, TACR1, SLC7A1, CDKN1A, CYBB, TIMP1, HBEGF, SCARF1, EBI3, NFKBIA, SRI, SLC7A2, CCL17, TLR3, APLNR, OSMR, IL10RA, PSEN1, GPR183, ATP2B1, TNFRSF1B, BEST1, GPC3, SCN1B, ACVR1B, HPN, SEMA4D, KLF6, CD48, CXCR6, SLC1A2, GP1BA, TAPBP, RGS16, SLAMF1, LCK, HIF1A, AHR, NMI, RHOG, TPBG, NPFFR2, IFNAR1, ICOSLG, RASGRP1, IFITM1, KCNJ2, LY6E, IL18R1, IL10, KCNA3, HAS2, DCBLD2, LAMP3, VIP, CD70, RGS1, SLC31A1, ADRM1, KCNMB2, SERPINE1, MXD1, AXL, MEFV, PVR, CCL24, PDE4B, LCP2, PDPN, IRF7, MET, ATP2A2, SLC31A2, FZD5, ITGA5, SGMS2, MARCO, CD14, EIF2AK2, ROS1, ATP2C1, NDP, BTG2, MSR1, PTPRE, RNF144B, PCDH7, SPHK1, IL18RAP, RTP4, RAF1, CHST2, ITGB3, KIF1B, SELE, NOD2, C5AR1, EMP3, CLEC5A, TACR3, SLC4A4, MEP1A, SELENOS, LTA, PIK3R5, STAB1, IRF1, ICAM4, P2RX4, ABI1, CX3CL1, SLC28A2
HALLMARK_INFLAMMATORY_RESPONSE_1	CXCL10, CCL5, CCR7, CXCL9, TLR2, CCRL2, C3AR1, GNA15, CMKLR1, IL15, OPRK1, PTAFR, INHBA, TNFSF15, ADGRE1, IL12B, TNFRSF9, LYN, BDKRB1, BST2, CD55, GPR132, NLRP3, OLR1, PTGER2, CSF3R, IL18, CD82, TNFSF9, IL2RB, TLR1, LPAR1, IRAK2, P2RX7, SLC11A2, SELL, P2RY2, ABCA1, PROK2, TACR1, CYBB, SCARF1, EBI3, SRI, SLC7A2, TLR3, APLNR, IL10RA, PSEN1, ATP2B1, BEST1, GPC3, SCN1B, ACVR1B, HPN, SEMA4D, CD48, CXCR6, SLC1A2, SLAMF1, LCK, AHR, RHOG, NPFFR2, ICOSLG, RASGRP1, IFITM1, LY6E, IL10, KCNA3, LAMP3, VIP, KCNMB2, AXL, MEFV, MET, SLC31A2, SGMS2, MARCO, CD14, EIF2AK2, ROS1, ATP2C1, NDP, MSR1, PCDH7, SPHK1, IL18RAP, RTP4, KIF1B, NOD2, TACR3, SLC4A4, MEP1A, PIK3R5, STAB1, ABI1, CX3CL1, SLC28A2
HALLMARK_INFLAMMATORY_RESPONSE_2	CCL2, FPR1, CCL20, IL1A, CXCL8, CCL7, CCL22, CXCL11, EDN1, CD40, IL6, IL1B, IL1R1, CD69, ICAM1, AQP9, EREG, PTGER4, LIF, NAMPT, ITGB8, ADM, PLAUR, NFKB1, OSM, TNFSF10, IFNGR2, CSF1, CXCL6, ACVR2A, LDLR, HRH1, F3, PTGIR, CALCRL, CSF3, IL4R, IL15RA, ADORA2B, GCH1, MYC, RELA, TNFAIP6, IL7R, GABBR1, NMUR1, RIPK2, MMP14, FFAR2, GNAI3, SLC7A1, CDKN1A, TIMP1, HBEGF, NFKBIA, CCL17, OSMR, GPR183, TNFRSF1B, KLF6, GP1BA, TAPBP, RGS16, HIF1A, NMI, TPBG, IFNAR1, KCNJ2, IL18R1, HAS2, DCBLD2, CD70, RGS1, SLC31A1, ADRM1, SERPINE1, MXD1, PVR, CCL24, PDE4B, LCP2, PDPN, IRF7, ATP2A2, FZD5, ITGA5, BTG2, PTPRE, RNF144B, RAF1, CHST2, ITGB3, SELE, C5AR1, EMP3, CLEC5A, SELENOS, LTA, IRF1, ICAM4, P2RX4
HALLMARK_XENOBIOTIC_METABOLISM	CYP1A1, FAH, DCXR, CYP1A2, GSTA3, CYP2J2, CYP27A1, ADH1C, UGDH, ASL, NQO1, ALAS1, GSTM4, CYP2C18, PTS, CYB5A, ACOX2, EPHX1, LCAT, SLC35D1, GSS, FMO3, IDH1, AKR1C3, SLC22A1, GSTO1, ARG1, CDO1, FMO1, ALDH9A1, POR, NDRG2, UPB1, ECH1, PTGES, PDK4, AHCY, COMT, AOX1, CFB, DDAH2, HGFAC, F11, CYP26A1, MCCC2, SERPINA6, GNMT, BLVRB, HACL1, MAOA, KYNU, DHPS, SERPINE1, SLC6A12, GCH1, DHRS7, PAPSS2, ALDH2, HSD11B1, SLC35B1, KARS1, CA2, LPIN2, CAT, CYP2S1, RAP1GAP, FBP1, RBP4, GCKR, CDA, MTHFD1, ADH7, DHRS1, VNN1, CNDP2, SLC6A6, FETUB, CROT, GAD1, AKR1C2, TKFC, IGF1, SSR3, GABARAPL1, TMBIM6, CD36, CES1, SHMT2, TMEM176B, GSTT2, PLG, HMOX1, SPINT2, ALDH3A1, GSR, ABHD6, XDH, PPARD, ELOVL5, CYP4F2, RETSAT, CYFIP2, PINK1, GCLC, ESR1, PMM1, TDO2, MT2A, ATP2A2, DDT, FABP1, ACP2, ABCD2, DDC, ACOX3, SAR1B, FBLN1, ADH5, CRP, ABCC2, ETS2, NPC1, CASP6, BPHL, IL1R1, ENTPD5, TNFRSF1A, IGFBP4, PYCR1, CSAD, VTN, ID2, ETFDH, HRG, TYR, UPP1, BCAR1, CBR1, APOE, SLC12A4, TMEM97, SLC46A3, PTGDS, MPP2, PTGR1, AQP9, EPHA2, PSMB10, FAS, ACOX1, GART, HPRT1, PGD, ABCC3, SMOX, TTPA, HES6, GCNT2, MAN1A1, IGFBP1, ITIH4, PROS1, TPST1, LEAP2, NFS1, PGRMC1, CYP17A1, ARPP19, SERTAD1, ARG2, HNF4A, REG1A, CCL25, PEMT, ACO2, LONP1, NMT1, PTGES3, F10, TAT, MARCHF6, JUP, ACP1, MBL2, TGFB2, ENPEP, HSD17B2, ANGPTL3, PC, PDLIM5, CYP2E1, BCAT1, ATOH8, SLC1A5, IRF8, NINJ1, AP4B1, ACSM1, ITIH1
