id	genes
REACTOME_INFECTIOUS_DISEASE	FGR, FKBP4, KDM1A, CALCR, DVL2, SLC25A5, POLR2J, PRKAR2B, AP2B1, NOS2, NOX1, PSMB1, ST3GAL1, RPS20, VTA1, CD9, GIPR, CD4, BTK, FYN, ELOA, LTF, PSMC4, WAS, DPEP1, ATP1A2, MNAT1, IFNGR1, NUP160, ARID4A, FUT8, MAP2K3, RPL26L1, CDH1, PSMA4, AP2S1, ADRB1, ATP6V1H, POLR2B, TPR, NEDD4L, CYBA, ARID4B, CYFIP2, EIF2AK2, MTA3, NDC1, CTDP1, NCKAP1, ELMO2, RPL18, TAF2, HMG20B, CALCRL, TAF11, GNAI3, IPO5, GLP2R, MAP2K4, SYT1, ROCK1, PSME4, NUP133, ATP1B3, GNB5, GUCY2C, SCT, ST6GALNAC2, CDC42, MGAT4A, RPL31, MBD3, PRKACA, AP1M1, ST6GAL1, EED, TSG101, ENO1, NUP37, ACTB, RAB7A, TUBA3D, MAP2K7, NFKB2, DYNC1I2, PIK3C3, ADCY2, GNB1, ADCYAP1R1, XRCC5, SCTR, HSP90AA1, CCNT2, GSK3B, XPO1, RPS5, CHMP2B, REST, SEH1L, EPS15, CHMP5, PSMC5, GNAS, PTHLH, EDEM2, FKBP1A, DYNLL1, RPL6, P2RX7, RPLP0, FXYD3, GANAB, RCOR1, CCNK, PSME1, SUPT16H, NUP50, COMT, AAAS, PSMD5, NUP188, RPS18, HSP90AB1, ITPR3, JAK2, ABL1, MYO9B, PSMD8, STX1B, POLR2E, RANBP1, GGT5, MAPK1, GGT1, POLR2F, AP1B1, HMOX1, RPL3, MYH9, RBX1, RANGAP1, CTSG, PSMC6, PSMA3, PSMC1, PSMB5, PABPN1, PSMA6, PSME2, RAE1, NELFCD, TUBB1, PSMA7, AVP, HCK, CHMP4B, RNMT, PSMD10, TBL1X, RBBP7, PGK1, MAGT1, TAF7L, DNAJC3, PARP4, KPNA3, CORO1A, MAPK3, NUP93, POLR2C, PSMD7, UBE2I, MEFV, ELOB, PYCARD, GSDMD, TUSC3, LHB, TUBB4A, ERCC2, RPS16, POLR2I, TGFB1, RPS19, TYK2, ATP1A3, LIG1, JAK3, RPL18A, ELL, GSK3A, CBLL1, MET, VIPR2, STX1A, CRHR2, GHRHR, TAF6, WASL, IMPDH1, AP1S1, EZH2, PSMA2, RLN2, SH3GL2, DVL1, MAPK8, RPL28, RPL19, PSMD3, KPNB1, CBX1, NUP88, DDX5, PSMD11, PRKAR1A, MAP2K6, NFKB1, RPL34, ST3GAL4, CBL, CALCA, RPS13, NUP98, GTF2H1, PSMD9, PTGES3, ARPC3, DUSP16, GTF2H3, NUP107, CHD4, GNB3, SUDS3, RNGTT, MAPK14, GLP1R, WASF1, RPS12, TBP, VEGFA, MAN2A1, HBEGF, SKP1, NUP155, NR3C1, HRH2, CRBN, KPNA1, WNT5A, PRKAR2A, GNAI2, RPL24, GNB4, NCBP2, VIPR1, IL1A, ACTR3, POMC, STAM2, ITGA4, PSMD14, GCG, RPS15, MOGS, CHMP3, IL1R1, WIPF1, SUMO1, RPL22, HDAC1, SFPQ, RPS25, CREB1, GHRH, RPN2, VPS4B, CRHR1, NUP43, TAF12, ADCY7, IAPP, CXCR4, SV2C, RPL21, RPL5, WIPF3, RAMP3, CLTA, TAF1L, ITPR2, NCKAP1L, TUBA1B, GPR83, MC3R, PLCG1, ZBP1, RPS10, H2BC11, NUP153, PTGER2, MYH2, NUP85, IL1B, GTF2F1, RPL23, C3, PSMF1, PSMB2, ST3GAL3, BECN1, ELK1, NUP214, AVPR2, MAP2K2, CANX, GNG13, TUBA4A, GNG11, SEM1, GNGT1, GNAI1, ADM2, GNAZ, ADORA2A, PSMA1, ATP1B2, CCNT1, AP1M2, ADCY4, DAD1, RHBDF2, RPS4Y1, PRKCSH, ACE2, RPL36, ARPC1B, TAF4, CHMP2A, TRIM28, CHMP1A, MGAT1, PSME3, RPL27, VPS25, RAMP2, FSHB, NUP210, RAMP1, RAN, GRSF1, GPS2, VPS4A, SNAP25, ATP1A4, WASF3, RXFP2, CDK7, VHL, TSHB, VAV3, ROCK2, RPS15A, CCNH, DOCK2, STT3A, CTSL, P2RX4, NT5E, CGA, PHF21A, TAAR5, DYNC1LI2, GPR45, VPS36, RAC1, NUP42, IL6, NMT1, IL10, STAM, ABI1, CDK9, TXN, ST6GALNAC4, PSMB7, NCBP1, RPL35, RPS6, TUBB2A, RIPK1, TUBB2B, HMGA1, TLR2, FXYD6, FXYD2, CASP1, PARP6, RPLP1, GTF2B, ADCY3, LHCGR, ACTR2, ENTPD1, RPS24, ABI2, PARP9, PARP16, NUP54, ZCRB1, VAMP1, NUP58, GPR84, RB1, VPS37B, GTF2A2, PSTPIP1, PML, FURIN, SH3GL3, MAP1LC3B, RPL3L, RPS2, NCOR1, DPEP3, CLTC, TAF4B, GALNT1, ADCYAP1, BRD4, VAV1, MVB12A, SH3GL1, IFNAR1, APP, PSMB6, GPR32, RPS11, PTH2, RPL13A, RPL11, PRKACB, RPS8, PSMA5, ATP1B1, FCGR2A, GATAD2B, ARF1, PARP1, SYT2, RPS27A, POLR2D, PTH2R, RAB5A, DYNC1LI1, RPL32, RPS3A, MYO10, RPL37, PLK2, GTF2H2, H2BC1, TAAR2, TAAR6, TAAR8, TAAR1, VIP, EGFR, SH3KBP1, TAF1, RPL10, CHMP7, CRH, RPL7, POLR2K, SIGMAR1, RPL7A, HTR7, TAF5, ADM, SSRP1, RPS3, MTA2, GPHA2, FAU, ITGB1, FXYD4, FCGR1A, SAP18, DOCK1, IL18, UBC, ITPR1, ADAM17, SLC25A4, PARP8, AP1S3, TUBA3E, MGAT5, CYSLTR2, PTH, XRCC4, NMT2, RANBP2, GTF2E1, GPR15, ELOC, PSMA8, NUP205, FZD7, ELMO1, ADCY8, VPS37A, RPL30, SEC13, ST3GAL2, NCK1, WASF2, H2BC5, H4C8, DYNC1I1, HTR6, IFNAR2, IFNGR2, SV2A, SNF8, GIP, PSMD4, PSMB4, PTGIR, VAV2, CD3G, IL6R, CCR5, PTH1R, CPSF4, VPS28, MGAT4B, RPL8, PSMC2, DVL3, AP2M1, RPL26, ADCY9, GNG3, RPL29, JAK1, RBBP4, ARPC5, NLRP3, NUP35, ERCC3, ANTXR2, ATP1A1, ARPC2, RPL22L1, PSMD6, RPL9, POLR2H, RPN1, RPL39L, SAP30, HTR4, H2AC1, SAP30L, RPS14, CHMP4C, ADCY1, PSIP1, UBAP1, SYK, PRKACG, HNRNPK, VCP, TSHR, SUGT1, GTF2A1, RPL10L, RPL36AL, TAF3, PSMC3, GPR176, BTRC, CUL5, TAF10, RPL27A, MC4R, B2M, AP1G1, GNGT2, CRK, DPEP2, GNG8, GATAD2A, RPL13, TUBA1A, TUBA1C, EEF2, VPS37C, POLR2G, RPSA, CTNNB1, PTGDR, GNG4, MGAT2, FEN1, AHCYL1, MAP2K1, SLC25A6, ADRB2, PTK2, ANTXR1, DRD5, CHD3, GPR25, PDCD6IP, UBB, ADORA2B, STAT2, FSHR, GPR27, RPS9, S1PR1, RLN3, WIPF2, RXFP1, PTGER4, HDAC3, RPS21, C3AR1, RPS7, CD8B, GNB2, PDZD3, GNG12, RPL38, RELA, ADCY5, PARP14, CYSLTR1, TUBB8B, PSMD1, RNF213, GNG5, ADCY6, LIG4, RPL4, BRMS1, RPL15, PACS1, PSMD2, BANF1, BAIAP2, CALCB, TUBB6, YES1, CHMP6, MC5R, VPS37D, GNG7, MAN1B1, TBL1XR1, CD163, RPLP2, JUN, POLR2L, GRB2, RPS27, GPR150, IMPDH2, TUBAL3, CD28, PARP10, SUZ12, TAF7, CALR, GPHB5, GPBAR1, RCC1, PAK2, H2AC6, H2BC4, NPM1, H2AW, POLR2A, MGAT4C, AP1S2, KPNA2, RPS17, LCK, RPL35A, MTA1, AP2A2, TUBB, H3C13, TBK1, TUBA8, GPR39, PRKX, ST6GALNAC3, ACTG1, TMPRSS2, VPS33B, H2AC20, H2AC21, H2BC21, DRD1, NELFA, RPS27L, H2BC13, MC2R, HGS, KPNA7, SV2B, PSMD13, KPNA4, RPS23, GNG2, ENTPD5, NPSR1, TAF9B, ISG15, TCEA1, PRKAR1B, TUBB4B, GTF2F2, PDCD1, NOXA1, ADRB3, RPL14, NELFB, SUPT5H, PPIA, POM121, NOXO1, XRCC6, PIK3R4, NCOR2, HDAC2, TLR7, H2AC13, H2AC11, MVB12B, H2AC7, H2BU1, KPNA5, AP2A1, H4C3, DYNC1H1, SRC, H3C12, PSMD12, H4C11, GTF2E2, H3C4, MYO5A, RPS26, RPL37A, TAF13, H4-16, MYO1C, H2BC12, PLCG2, RPL12, TUBA3C, RPS4X, RPL23A, UVRAG, TXNRD1, CTNND1, CALM1, RPL10A, CD247, RPL39, FCGR3A, H3C14, H2AC18, H2BC18, H3C15, DAXX, PSMB8, NELFE, HSPA1A, TRIM27, GPR20, PSMB10, ELOA2, HLA-A, IGKV4-1, IGKV5-2, IGKV3D-20, IGLV6-57, IGLV1-51, IGLV1-47, IGLV1-44, IGLV7-43, IGLV1-40, IGLV3-27, IGLV3-25, IGLV2-23, IGLV3-21, IGLV3-19, IGLV2-14, IGLV2-11, IGLV3-1, IGLC2, IGLC3, IGHG4, IGHG2, IGHG1, IGHV1-2, IGHV2-5, IGHV3-7, IGHV3-11, IGHV3-13, IGHV3-23, IGHV3-33, IGHV4-34, IGHV4-39, IGHV1-46, IGHV3-48, IGHV3-53, IGHV1-69, NUP62, SUPT4H1, NCKIPSD, RPS29, GTF2H4, NPS, GNAT3, VAMP2, CEBPD, FXYD7, UBA52, PSMB11, IGHV4-59, RPL41, H2BC15, RPS28, TAAR9, IGKV2D-30, APOBEC3G, TLR9, PSMB9, IGKV3-20, IGKV1D-33, IGKV1-17, IGKV1-16, IGKV1D-16, RPL36A, IGKV3-11, ARPC4, ARPC1A, IGKV1-33, IGKV1-39, IGKV2D-28, GNG10, IGKV2-30, IGKV1-12, IGKV1-5, TUBA4B, DDOST, IGKV2-28, P2RY11, IGKV3-15, INSL3, IGKV2D-40, IGKV1D-39, LYN, CHMP4A, BRK1, MC1R, TUBB3, MRC1, TUBB8, DYNLL2, RPL17, TXNIP, FXYD1, H4C15, IGHV3-30, TAF15, H4C14, GTF2H5, H2AC19, POM121C, H4C12, H2BC14, CYFIP1, H2BC8, TAF9, H3C8, H2BC6, IGHV2-70, H4C6, H2BC17, H3C6, H2AC12, H4C13, H2AC15, H3C11, H2BC9, H3C1, PSMB3, H4C9, H2AC14, H2BC3, H2AC16, H4C5, H2AC8, H4C4, H2BC7, H3C7, IGLV2-8, H2AC4, H2BC10, H4C1, H2AC17, H4C2, H3C10, IGKV1D-12, RPS4Y2
REACTOME_INFECTIOUS_DISEASE_1	CALCR, PRKAR2B, AP2B1, NOX1, ST3GAL1, RPS20, CD9, GIPR, CD4, BTK, LTF, WAS, ATP1A2, IFNGR1, ARID4A, FUT8, CDH1, ADRB1, ATP6V1H, NEDD4L, ARID4B, CYFIP2, EIF2AK2, MTA3, ELMO2, GLP2R, MAP2K4, SYT1, GNB5, GUCY2C, ST6GALNAC2, MGAT4A, RPL31, ENO1, RAB7A, DYNC1I2, PIK3C3, ADCY2, ADCYAP1R1, SCTR, CHMP2B, EPS15, CHMP5, PSMC5, GNAS, DYNLL1, P2RX7, FXYD3, PSME1, COMT, HSP90AB1, JAK2, ABL1, STX1B, POLR2E, MAPK1, GGT1, POLR2F, AP1B1, RPL3, RBX1, RANGAP1, CTSG, PSMB5, HCK, PSMD10, TBL1X, CORO1A, MAPK3, NUP93, MEFV, ELOB, PYCARD, TUSC3, TUBB4A, POLR2I, ATP1A3, GSK3A, MET, VIPR2, STX1A, CRHR2, GHRHR, AP1S1, RLN2, SH3GL2, MAPK8, RPL19, CBX1, PRKAR1A, MAP2K6, RPL34, ST3GAL4, ARPC3, GLP1R, WASF1, RPS12, MAN2A1, SKP1, NR3C1, HRH2, CRBN, KPNA1, GNAI2, RPL24, VIPR1, POMC, STAM2, WIPF1, VPS4B, ADCY7, IAPP, SV2C, RPL21, WIPF3, RAMP3, CLTA, NCKAP1L, GPR83, ZBP1, PTGER2, GTF2F1, C3, AVPR2, GNG13, TUBA4A, GNGT1, GNAI1, GNAZ, ADORA2A, ATP1B2, AP1M2, RHBDF2, ACE2, CHMP2A, CHMP1A, MGAT1, RAMP2, RAMP1, GRSF1, SNAP25, ATP1A4, WASF3, RXFP2, CDK7, CCNH, DOCK2, PHF21A, DYNC1LI2, GPR45, NMT1, IL10, STAM, ABI1, CDK9, TXN, PSMB7, RPL35, RPS6, TUBB2A, TUBB2B, TLR2, ADCY3, RPS24, ZCRB1, VAMP1, PSTPIP1, SH3GL3, MAP1LC3B, RPL3L, DPEP3, CLTC, TAF4B, ADCYAP1, VAV1, APP, PSMB6, PRKACB, ATP1B1, FCGR2A, PARP1, SYT2, PTH2R, RAB5A, MYO10, RPL37, PLK2, VIP, SH3KBP1, CRH, POLR2K, SIGMAR1, HTR7, FAU, FXYD4, FCGR1A, SAP18, DOCK1, IL18, UBC, ITPR1, SLC25A4, PARP8, MGAT5, NMT2, RANBP2, GTF2E1, ELMO1, ADCY8, WASF2, DYNC1I1, HTR6, SV2A, PSMD4, CD3G, IL6R, CCR5, VPS28, GNG3, NLRP3, HTR4, SAP30L, CHMP4C, ADCY1, PSIP1, UBAP1, SYK, VCP, TSHR, SUGT1, RPL10L, RPL36AL, TAF3, PSMC3, GPR176, BTRC, MC4R, GNGT2, DPEP2, GNG8, RPL13, TUBA1A, VPS37C, PTGDR, AHCYL1, MAP2K1, ADRB2, PTK2, ANTXR1, DRD5, CHD3, UBB, STAT2, FSHR, GPR27, S1PR1, WIPF2, RXFP1, C3AR1, CD8B, ADCY5, PARP14, CYSLTR1, PSMD1, RNF213, LIG4, RPL4, RPL15, PACS1, BAIAP2, CALCB, MC5R, GNG7, CD163, GRB2, GPR150, TUBAL3, CD28, PARP10, H2AC6, H2BC4, H2AW, POLR2A, MGAT4C, LCK, AP2A2, TUBA8, PRKX, ST6GALNAC3, TMPRSS2, VPS33B, H2BC21, DRD1, MC2R, SV2B, RPS23, GNG2, TAF9B, ISG15, PRKAR1B, TUBB4B, NOXA1, ADRB3, SUPT5H, NOXO1, PIK3R4, TLR7, MVB12B, H2BU1, KPNA5, AP2A1, DYNC1H1, SRC, MYO5A, RPS26, H4-16, PLCG2, UVRAG, TXNRD1, CALM1, CD247, FCGR3A, PSMB10, IGKV4-1, IGLV1-51, IGLV1-47, IGLV1-44, IGLV1-40, IGLV3-27, IGLV3-25, IGLV2-23, IGLV3-21, IGLV3-19, IGLV2-14, IGLV2-11, IGLC2, IGLC3, IGHV3-23, IGHV3-33, SUPT4H1, NCKIPSD, NPS, GNAT3, VAMP2, FXYD7, IGKV2D-30, APOBEC3G, IGKV3-20, IGKV1D-33, IGKV1-17, IGKV1D-16, IGKV3-11, IGKV1-33, IGKV1-39, IGKV2D-28, IGKV2-30, IGKV1-5, TUBA4B, IGKV2-28, IGKV3-15, INSL3, IGKV1D-39, LYN, CHMP4A, MRC1, TUBB8, DYNLL2, TXNIP, FXYD1, H4C14, GTF2H5, H2AC19, H4C6, IGLV2-8, IGKV1D-12
REACTOME_INFECTIOUS_DISEASE_2	FGR, FKBP4, KDM1A, DVL2, SLC25A5, POLR2J, NOS2, PSMB1, VTA1, FYN, ELOA, PSMC4, DPEP1, MNAT1, NUP160, MAP2K3, RPL26L1, PSMA4, AP2S1, POLR2B, TPR, CYBA, NDC1, CTDP1, NCKAP1, RPL18, TAF2, HMG20B, CALCRL, TAF11, GNAI3, IPO5, ROCK1, PSME4, NUP133, ATP1B3, SCT, CDC42, MBD3, PRKACA, AP1M1, ST6GAL1, EED, TSG101, NUP37, ACTB, TUBA3D, MAP2K7, NFKB2, GNB1, XRCC5, HSP90AA1, CCNT2, GSK3B, XPO1, RPS5, REST, SEH1L, PTHLH, EDEM2, FKBP1A, RPL6, RPLP0, GANAB, RCOR1, CCNK, SUPT16H, NUP50, AAAS, PSMD5, NUP188, RPS18, ITPR3, MYO9B, PSMD8, RANBP1, GGT5, HMOX1, MYH9, PSMC6, PSMA3, PSMC1, PABPN1, PSMA6, PSME2, RAE1, NELFCD, TUBB1, PSMA7, AVP, CHMP4B, RNMT, RBBP7, PGK1, MAGT1, TAF7L, DNAJC3, PARP4, KPNA3, POLR2C, PSMD7, UBE2I, GSDMD, LHB, ERCC2, RPS16, TGFB1, RPS19, TYK2, LIG1, JAK3, RPL18A, ELL, CBLL1, TAF6, WASL, IMPDH1, EZH2, PSMA2, DVL1, RPL28, PSMD3, KPNB1, NUP88, DDX5, PSMD11, NFKB1, CBL, CALCA, RPS13, NUP98, GTF2H1, PSMD9, PTGES3, DUSP16, GTF2H3, NUP107, CHD4, GNB3, SUDS3, RNGTT, MAPK14, TBP, VEGFA, HBEGF, NUP155, WNT5A, PRKAR2A, GNB4, NCBP2, IL1A, ACTR3, ITGA4, PSMD14, GCG, RPS15, MOGS, CHMP3, IL1R1, SUMO1, RPL22, HDAC1, SFPQ, RPS25, CREB1, GHRH, RPN2, CRHR1, NUP43, TAF12, CXCR4, RPL5, TAF1L, ITPR2, TUBA1B, MC3R, PLCG1, RPS10, H2BC11, NUP153, MYH2, NUP85, IL1B, RPL23, PSMF1, PSMB2, ST3GAL3, BECN1, ELK1, NUP214, MAP2K2, CANX, GNG11, SEM1, ADM2, PSMA1, CCNT1, ADCY4, DAD1, RPS4Y1, PRKCSH, RPL36, ARPC1B, TAF4, TRIM28, PSME3, RPL27, VPS25, FSHB, NUP210, RAN, GPS2, VPS4A, VHL, TSHB, VAV3, ROCK2, RPS15A, STT3A, CTSL, P2RX4, NT5E, CGA, TAAR5, VPS36, RAC1, NUP42, IL6, ST6GALNAC4, NCBP1, RIPK1, HMGA1, FXYD6, FXYD2, CASP1, PARP6, RPLP1, GTF2B, LHCGR, ACTR2, ENTPD1, ABI2, PARP9, PARP16, NUP54, NUP58, GPR84, RB1, VPS37B, GTF2A2, PML, FURIN, RPS2, NCOR1, GALNT1, BRD4, MVB12A, SH3GL1, IFNAR1, GPR32, RPS11, PTH2, RPL13A, RPL11, RPS8, PSMA5, GATAD2B, ARF1, RPS27A, POLR2D, DYNC1LI1, RPL32, RPS3A, GTF2H2, H2BC1, TAAR2, TAAR6, TAAR8, TAAR1, EGFR, TAF1, RPL10, CHMP7, RPL7, RPL7A, TAF5, ADM, SSRP1, RPS3, MTA2, GPHA2, ITGB1, ADAM17, AP1S3, TUBA3E, CYSLTR2, PTH, XRCC4, GPR15, ELOC, PSMA8, NUP205, FZD7, VPS37A, RPL30, SEC13, ST3GAL2, NCK1, H2BC5, H4C8, IFNAR2, IFNGR2, SNF8, GIP, PSMB4, PTGIR, VAV2, PTH1R, CPSF4, MGAT4B, RPL8, PSMC2, DVL3, AP2M1, RPL26, ADCY9, RPL29, JAK1, RBBP4, ARPC5, NUP35, ERCC3, ANTXR2, ATP1A1, ARPC2, RPL22L1, PSMD6, RPL9, POLR2H, RPN1, RPL39L, SAP30, H2AC1, RPS14, PRKACG, HNRNPK, GTF2A1, CUL5, TAF10, RPL27A, B2M, AP1G1, CRK, GATAD2A, TUBA1C, EEF2, POLR2G, RPSA, CTNNB1, GNG4, MGAT2, FEN1, SLC25A6, GPR25, PDCD6IP, ADORA2B, RPS9, RLN3, PTGER4, HDAC3, RPS21, RPS7, GNB2, PDZD3, GNG12, RPL38, RELA, TUBB8B, GNG5, ADCY6, BRMS1, PSMD2, BANF1, TUBB6, YES1, CHMP6, VPS37D, MAN1B1, TBL1XR1, RPLP2, JUN, POLR2L, RPS27, IMPDH2, SUZ12, TAF7, CALR, GPHB5, GPBAR1, RCC1, PAK2, NPM1, AP1S2, KPNA2, RPS17, RPL35A, MTA1, TUBB, H3C13, TBK1, GPR39, ACTG1, H2AC20, H2AC21, NELFA, RPS27L, H2BC13, HGS, KPNA7, PSMD13, KPNA4, ENTPD5, NPSR1, TCEA1, GTF2F2, PDCD1, RPL14, NELFB, PPIA, POM121, XRCC6, NCOR2, HDAC2, H2AC13, H2AC11, H2AC7, H4C3, H3C12, PSMD12, H4C11, GTF2E2, H3C4, RPL37A, TAF13, MYO1C, H2BC12, RPL12, TUBA3C, RPS4X, RPL23A, CTNND1, RPL10A, RPL39, H3C14, H2AC18, H2BC18, H3C15, DAXX, PSMB8, NELFE, HSPA1A, TRIM27, GPR20, ELOA2, HLA-A, IGKV5-2, IGKV3D-20, IGLV6-57, IGLV7-43, IGLV3-1, IGHG4, IGHG2, IGHG1, IGHV1-2, IGHV2-5, IGHV3-7, IGHV3-11, IGHV3-13, IGHV4-34, IGHV4-39, IGHV1-46, IGHV3-48, IGHV3-53, IGHV1-69, NUP62, RPS29, GTF2H4, CEBPD, UBA52, PSMB11, IGHV4-59, RPL41, H2BC15, RPS28, TAAR9, TLR9, PSMB9, IGKV1-16, RPL36A, ARPC4, ARPC1A, GNG10, IGKV1-12, DDOST, P2RY11, IGKV2D-40, BRK1, MC1R, TUBB3, RPL17, H4C15, IGHV3-30, TAF15, POM121C, H4C12, H2BC14, CYFIP1, H2BC8, TAF9, H3C8, H2BC6, IGHV2-70, H2BC17, H3C6, H2AC12, H4C13, H2AC15, H3C11, H2BC9, H3C1, PSMB3, H4C9, H2AC14, H2BC3, H2AC16, H4C5, H2AC8, H4C4, H2BC7, H3C7, H2AC4, H2BC10, H4C1, H2AC17, H4C2, H3C10, RPS4Y2
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	BTK, WAS, CYFIP2, NCKAP1, CDC42, ACTB, ABL1, MAPK1, MAPK3, WASL, ARPC3, WASF1, ACTR3, WIPF1, WIPF3, NCKAP1L, ARPC1B, WASF3, RAC1, ABI1, ACTR2, ABI2, NCK1, WASF2, ARPC5, ARPC2, PTK2, WIPF2, BAIAP2, GRB2, ACTG1, NCKIPSD, ARPC4, ARPC1A, BRK1, CYFIP1
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES_1	BTK, WAS, CYFIP2, ABL1, MAPK1, MAPK3, ARPC3, WASF1, WIPF1, WIPF3, NCKAP1L, WASF3, ABI1, WASF2, PTK2, WIPF2, BAIAP2, GRB2, NCKIPSD
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES_2	NCKAP1, CDC42, ACTB, WASL, ACTR3, ARPC1B, RAC1, ACTR2, ABI2, NCK1, ARPC5, ARPC2, ACTG1, ARPC4, ARPC1A, BRK1, CYFIP1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	MAD1L1, DVL2, PAFAH1B1, NUP160, CENPQ, SPDL1, PPP2R5A, RHOA, KIF2A, PPP2R5B, NUP133, PFN2, CDC42, NDE1, CLASP1, NUP37, ACTB, TUBA3D, DYNC1I2, PPP2R5C, NDC80, XPO1, SEH1L, ZW10, DYNLL1, BIRC5, NUDC, CENPM, RANGAP1, DAAM1, TUBB1, MAPRE1, CENPI, CENPT, PPP2CB, TUBB4A, PPP2R1A, DVL1, PFN1, NUP98, NUP107, PPP2R5D, SRF, PPP2CA, CENPA, CDC20, NSL1, CENPF, NUP43, CENPL, KIF18A, ZWINT, CENPK, TUBA1B, B9D2, NUP85, TUBA4A, SGO1, CLIP1, DIAPH1, CDCA8, DYNC1LI2, RAC1, TUBB2A, TUBB2B, PPP2R1B, KNL1, CENPO, CENPE, DIAPH3, KIF2B, ITGB3BP, KIF2C, NUF2, RHOB, DYNC1LI1, CENPC, DIAPH2, INCENP, DSN1, ITGB1, CENPU, TUBA3E, SPC25, CENPH, RANBP2, AHCTF1, PPP2R5E, BUB3, SKA1, RHOC, BUB1B, SEC13, FMNL2, DYNC1I1, TAOK1, PMF1, DVL3, FMNL3, SPC24, SGO2, CLASP2, MAD2L1, CENPN, NDEL1, PLK1, TUBA1A, TUBA1C, MIS12, BUB1, RHOD, TUBB8B, SCAI, ZWILCH, CKAP5, CENPS, TUBB6, RPS27, TUBAL3, AURKB, RCC2, SKA2, TUBA8, ACTG1, KNTC1, FMNL1, PPP1CC, ERCC6L, TUBB4B, CENPP, EVL, MRTFA, DYNC1H1, SRC, TUBA3C, TUBA4B, TUBB3, TUBB8, DYNLL2, SRGAP2
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS_1	PAFAH1B1, CENPQ, PPP2R5A, KIF2A, PPP2R5B, PFN2, DYNC1I2, PPP2R5C, DYNLL1, NUDC, RANGAP1, DAAM1, PPP2CB, TUBB4A, PPP2R1A, PPP2R5D, B9D2, TUBA4A, CLIP1, DYNC1LI2, TUBB2A, TUBB2B, PPP2R1B, RHOB, CENPC, RANBP2, FMNL2, DYNC1I1, PMF1, CLASP2, TUBA1A, RHOD, SCAI, CKAP5, CENPS, TUBAL3, TUBA8, FMNL1, TUBB4B, EVL, DYNC1H1, SRC, TUBA4B, TUBB8, DYNLL2
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS_2	MAD1L1, DVL2, NUP160, SPDL1, RHOA, NUP133, CDC42, NDE1, CLASP1, NUP37, ACTB, TUBA3D, NDC80, XPO1, SEH1L, ZW10, BIRC5, CENPM, TUBB1, MAPRE1, CENPI, CENPT, DVL1, PFN1, NUP98, NUP107, SRF, PPP2CA, CENPA, CDC20, NSL1, CENPF, NUP43, CENPL, KIF18A, ZWINT, CENPK, TUBA1B, NUP85, SGO1, DIAPH1, CDCA8, RAC1, KNL1, CENPO, CENPE, DIAPH3, KIF2B, ITGB3BP, KIF2C, NUF2, DYNC1LI1, DIAPH2, INCENP, DSN1, ITGB1, CENPU, TUBA3E, SPC25, CENPH, AHCTF1, PPP2R5E, BUB3, SKA1, RHOC, BUB1B, SEC13, TAOK1, DVL3, FMNL3, SPC24, SGO2, MAD2L1, CENPN, NDEL1, PLK1, TUBA1C, MIS12, BUB1, TUBB8B, ZWILCH, TUBB6, RPS27, AURKB, RCC2, SKA2, ACTG1, KNTC1, PPP1CC, ERCC6L, CENPP, MRTFA, TUBA3C, TUBB3, SRGAP2
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	ROPN1, RHOA, LIN7B, RTKN, RHPN2, RHOB, RHOC, RHPN1, TAX1BP3
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS_1	ROPN1, LIN7B, RTKN, RHOB, TAX1BP3
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS_2	RHOA, RHPN2, RHOC, RHPN1
