id	genes
GOMF_BH3_DOMAIN_BINDING_1	IRGM, BCL2, BCL2L1
GOMF_BH3_DOMAIN_BINDING_2	RACK1, MCL1, BAX
GOMF_NFAT_PROTEIN_BINDING	MAPK14, GATA4, FOXP3, PPARA, SPI1
GOMF_NFAT_PROTEIN_BINDING_1	FOXP3, PPARA, SPI1
GOMF_NFAT_PROTEIN_BINDING_2	MAPK14, GATA4
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	UQCRFS1P1, FDX2, ISCA2, AIFM3, FDX1, FECH, ISCU, FXN, CISD3, AOX1, RFESD, NDUFS1, NDUFV2, CISD2, GLRX2, GLRX5, CISD1, CIAPIN1, SDHB, UQCRFS1, XDH, ISCA1
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING_1	UQCRFS1P1, FDX2, ISCA2, AIFM3, FECH, ISCU, FXN, AOX1, NDUFS1, GLRX2, GLRX5, CISD1, UQCRFS1, XDH, ISCA1
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING_2	FDX1, CISD3, RFESD, NDUFV2, CISD2, CIAPIN1, SDHB
GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING	NUBP2, LIAS, ISCA2, DDX11, DNA2, DPYD, ERCC2, ETFDH, ISCU, NFU1, IREB2, NDUFS7, MOCS1, TYW1B, MUTYH, NUBP1, NDUFS1, NDUFS2, NDUFV1, NDUFS8, ACO1, NTHL1, ACO2, CDK5RAP1, RTEL1, POLA1, POLD1, POLE, PPAT, CDKAL1, ELP3, TYW1, RSAD1, PRIM2, CIAPIN1, REV3L, SDHB, CIAO3, EXO5, NUBPL, BRIP1, RSAD2
GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING_1	LIAS, ISCA2, ETFDH, ISCU, NFU1, NDUFS7, MOCS1, NDUFS1, NDUFS2, NDUFV1, NDUFS8, ACO1, NTHL1, ACO2, ELP3, RSAD1, REV3L, EXO5, NUBPL, RSAD2
GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING_2	NUBP2, DDX11, DNA2, DPYD, ERCC2, IREB2, TYW1B, MUTYH, NUBP1, CDK5RAP1, RTEL1, POLA1, POLD1, POLE, PPAT, CDKAL1, TYW1, PRIM2, CIAPIN1, SDHB, CIAO3, BRIP1
GOMF_METAL_CLUSTER_BINDING	UQCRFS1P1, NUBP2, GLRX3, LIAS, FDX2, ISCA2, AIFM3, DDX11, DNA2, ABAT, DPYD, ERCC2, ETFDH, FDX1, FECH, ISCU, FXN, KIF4A, NFU1, CISD3, KIF4B, AOX1, RFESD, IREB2, NDUFS7, MOCS1, TYW1B, MUTYH, NUBP1, NDUFS1, NDUFS2, NDUFV1, NDUFS8, NDUFV2, ACO1, NTHL1, CISD2, ACO2, GLRX2, GLRX5, CDK5RAP1, RTEL1, POLA1, POLD1, POLE, PPAT, CDKAL1, ELP3, TYW1, BOLA2, RSAD1, PRIM2, CISD1, CIAPIN1, REV3L, RPS3, SDHB, CIAO3, EXO5, BOLA2B, UQCRFS1, XDH, NUBPL, ISCA1, BRIP1, NFS1, RSAD2
GOMF_METAL_CLUSTER_BINDING_1	UQCRFS1P1, LIAS, FDX2, ISCA2, AIFM3, ABAT, ETFDH, FECH, ISCU, FXN, NFU1, KIF4B, AOX1, NDUFS7, MOCS1, NDUFS1, NDUFS2, NDUFV1, NDUFS8, ACO1, NTHL1, ACO2, GLRX2, GLRX5, ELP3, RSAD1, CISD1, REV3L, EXO5, BOLA2B, UQCRFS1, XDH, NUBPL, ISCA1, NFS1, RSAD2
GOMF_METAL_CLUSTER_BINDING_2	NUBP2, GLRX3, DDX11, DNA2, DPYD, ERCC2, FDX1, KIF4A, CISD3, RFESD, IREB2, TYW1B, MUTYH, NUBP1, NDUFV2, CISD2, CDK5RAP1, RTEL1, POLA1, POLD1, POLE, PPAT, CDKAL1, TYW1, BOLA2, PRIM2, CIAPIN1, RPS3, SDHB, CIAO3, BRIP1
GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY	POLQ, XRCC6, POLL, XRCC5, HMGA2
GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY_1	POLL
GOMF_5_DEOXYRIBOSE_5_PHOSPHATE_LYASE_ACTIVITY_2	POLQ, XRCC6, XRCC5, HMGA2
GOMF_PROTEIN_PHOSPHATASE_2A_BINDING	ARPP19, ADCY8, GRIN3A, DAB2IP, EIF4EBP1, ENSA, AKT1, FOXO1, ANKLE2, SMG5, BOD1L1, BOD1L2, STRN4, STRN3, IGBP1, MAPT, PPME1, PPP2R2A, PTPA, CTTNBP2NL, PTPN1, BCL2, RPS6KB1, SLC6A3, STRN, TP53, MASTL, SPHK1, BOD1, MFHAS1, SMG7
GOMF_PROTEIN_PHOSPHATASE_2A_BINDING_1	ARPP19, ADCY8, GRIN3A, DAB2IP, BOD1L1, IGBP1, MAPT, PPP2R2A, PTPA, BCL2, STRN, SPHK1
GOMF_PROTEIN_PHOSPHATASE_2A_BINDING_2	EIF4EBP1, ENSA, AKT1, FOXO1, ANKLE2, SMG5, BOD1L2, STRN4, STRN3, PPME1, CTTNBP2NL, PTPN1, RPS6KB1, SLC6A3, TP53, MASTL, BOD1, MFHAS1, SMG7
GOMF_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY	IPMK, ITPK1, ITPKA, ITPKB, ITPKC
GOMF_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY_1	IPMK, ITPKA, ITPKB
GOMF_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY_2	ITPK1, ITPKC
GOMF_MISFOLDED_PROTEIN_BINDING	HDAC6, STUB1, CLU, TOR1A, F12, SDF2L1, CLUL1, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA5, HSPA6, HSPA7, HSPA8, HSPA9, DNAJB9, DERL2, HSPA14, DNAJB11, DNAJC10, DNAJC3, RHBDD2, SDF2, HSPA13, DERL1, BAG6, DERL3, EDEM1
GOMF_MISFOLDED_PROTEIN_BINDING_1	HDAC6, STUB1, CLU, CLUL1, HSPA2, HSPA7, DNAJB9, RHBDD2
GOMF_MISFOLDED_PROTEIN_BINDING_2	TOR1A, F12, SDF2L1, HSPA1A, HSPA1B, HSPA1L, HSPA5, HSPA6, HSPA8, HSPA9, DERL2, HSPA14, DNAJB11, DNAJC10, DNAJC3, SDF2, HSPA13, DERL1, BAG6, DERL3, EDEM1
GOMF_GLYCOLIPID_BINDING	PIGK, CEACAM5, TPP1, CLN3, PIGU, DPEP1, CLIP3, LAMA1, HSPA2, IL2, LYN, MAG, GLTP, EPDR1, CLN6, PPT1, PSAP, SELL, SELP, RTN4R, MPPE1, THY1, MANF, PLEKHA8, GPAA1, CD1C
GOMF_GLYCOLIPID_BINDING_1	PIGK, TPP1, CLIP3, HSPA2, IL2, LYN, MAG, GLTP, EPDR1, CLN6, PPT1, PSAP, SELL, SELP, RTN4R, MPPE1
GOMF_GLYCOLIPID_BINDING_2	CEACAM5, CLN3, PIGU, DPEP1, LAMA1, THY1, MANF, PLEKHA8, GPAA1, CD1C
GOMF_HISTONE_DEMETHYLASE_ACTIVITY_H3_K36_SPECIFIC	KDM2A, KDM4B, KDM4C, PHF8, RIOX1, KDM8, KDM7A, KDM2B, RIOX2, KDM4A
GOMF_HISTONE_DEMETHYLASE_ACTIVITY_H3_K36_SPECIFIC_1	KDM4C, RIOX1, KDM8, KDM2B, RIOX2
GOMF_HISTONE_DEMETHYLASE_ACTIVITY_H3_K36_SPECIFIC_2	KDM2A, KDM4B, PHF8, KDM7A, KDM4A
GOMF_HSP90_PROTEIN_BINDING	HDAC6, PTGES3L, CDK5, STUB1, AHSA1, PTGES3, USP19, STIP1, CDC37, AHSA2P, PACRG, CSNK2A1, UNC45B, CYP1A1, CYP2E1, AHR, ERN1, NUP62, GBP1, CHORDC1, NR3C1, HIF1A, HSF1, KDR, ARNTL, MAPT, NPAS2, PPEF2, PPID, PPP5C, HDAC8, UNC45A, RPS3, NOD2, SLC12A2, TSC1, TSC2, TTC4, FKBP6, EIF2AK3, TELO2
GOMF_HSP90_PROTEIN_BINDING_1	HDAC6, PTGES3L, CDK5, STUB1, AHSA1, PACRG, UNC45B, CYP1A1, CYP2E1, AHR, NR3C1, MAPT, NOD2, SLC12A2, TSC1
GOMF_HSP90_PROTEIN_BINDING_2	PTGES3, USP19, STIP1, CDC37, AHSA2P, CSNK2A1, ERN1, NUP62, GBP1, CHORDC1, HIF1A, HSF1, KDR, ARNTL, NPAS2, PPEF2, PPID, PPP5C, HDAC8, UNC45A, RPS3, TSC2, TTC4, FKBP6, EIF2AK3, TELO2
GOMF_G_QUADRUPLEX_DNA_BINDING	RAD50, DDX11, DHX36, NME2, XRN1, BLM, WRN, CNBP, PIF1, LONP1
GOMF_G_QUADRUPLEX_DNA_BINDING_1	RAD50, CNBP
GOMF_G_QUADRUPLEX_DNA_BINDING_2	DDX11, DHX36, NME2, XRN1, BLM, WRN, PIF1, LONP1
GOMF_PEROXIREDOXIN_ACTIVITY	PRDX4, PRDX3, PARK7, PRDX5, PRDX1, PRDX2, PRDX6
GOMF_PEROXIREDOXIN_ACTIVITY_1	PRDX3, PARK7, PRDX5, PRDX1, PRDX2, PRDX6
GOMF_PEROXIREDOXIN_ACTIVITY_2	PRDX4
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	DNAL4, DNAH14, DYNLL2, DNHD1, DNAH2, DNAH5, DNAH6, DNAH8, DNAH9, DYNC1H1, DNAH10, BICD2, DNAH1, CCDC88B, HOOK2, CCDC88C, HOOK1, DNAH3, CCDC88A, DNAH7, DYNC2H1, RILP, HOOK3, DNAH17, DYNLL1, DNAH11, RAB11FIP3
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING_1	DNAL4, DNAH14, DYNLL2, DNAH2, DNAH5, DNAH6, DNAH8, DNAH9, DYNC1H1, DNAH10, DNAH1, CCDC88B, CCDC88C, HOOK1, DNAH3, CCDC88A, DNAH7, DYNC2H1, HOOK3, DNAH17, DYNLL1, DNAH11
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING_2	DNHD1, BICD2, HOOK2, RILP, RAB11FIP3
GOMF_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY	PCMTD1, ICMT, PCMT1, LCMT1, PCMTD2, ARMT1
GOMF_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY_1	PCMTD1, PCMT1, LCMT1
GOMF_PROTEIN_CARBOXYL_O_METHYLTRANSFERASE_ACTIVITY_2	ICMT, PCMTD2, ARMT1
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_3_PHOSPHATASE_ACTIVITY	MTM1, MTMR8, MTMR1, MTMR3, MTMR2, MTMR6, MTMR4
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_3_PHOSPHATASE_ACTIVITY_1	MTM1, MTMR8, MTMR1, MTMR3, MTMR2, MTMR6, MTMR4
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_3_PHOSPHATASE_ACTIVITY_2	
GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY	RDH13, RDH12, DHRS13, RDH10, AKR1B1, AKR1B15, RDH8, RDH11, AKR1B10, RDH14, AKR1C3, DHRS3
GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY_1	RDH13, RDH12, AKR1B1, AKR1B10, RDH14, AKR1C3, DHRS3
GOMF_NADP_RETINOL_DEHYDROGENASE_ACTIVITY_2	DHRS13, RDH10, AKR1B15, RDH8, RDH11
GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY	INPP5J, INPP5A, INPP5D, OCRL, INPP5K
GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY_1	INPP5J, INPP5A, OCRL, INPP5K
GOMF_INOSITOL_1_3_4_5_TETRAKISPHOSPHATE_5_PHOSPHATASE_ACTIVITY_2	INPP5D
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY	ACOT8, PLA2G4B, LYPLA1, CEL, CES1, PNPLA6, ACOT2, ABHD2, PLAAT3, CHKA, DTD2, LYPLA2, ACOT7, MGLL, ABHD15, PLAAT5, CLC, PNLIPRP3, ACOT4, PLA2G4E, AADACL3, LYPLAL1, AADAC, ACOT12, PTRH1, ABHD16B, ABHD12B, PROCA1, NOTUM, LIPI, PNPLA5, PLB1, AARS1, ABHD3, LIPH, ESD, FAAH, CES5A, DAGLB, DDHD2, LARS2, CES3, ACOT9, PLA2G15, PLA2G4F, PGLS, ACOT11, ABHD12, PLA2G2D, PLA2G4D, CES4A, GDPD1, PNPLA1, LGALS13, PLA2G2E, AOAH, NDST1, IARS1, MRPL58, AADACL4, PRORSD1P, AADACL2, ASPG, PNPLA7, PLA2G2C, PTRHD1, LCAT, LIPA, LIPC, LIPE, LPL, ACHE, PLA2G3, PAFAH1B2, PAFAH1B3, PAFAH2, PNPLA8, ABHD5, PLA1A, PPME1, LARS1, GDE1, PTRH2, ENPP2, PLA2G1B, PLA2G2A, PLA2G4A, PLA2G5, PNLIP, PNLIPRP1, PNLIPRP2, SIAE, PON1, PON2, PON3, PLAAT2, ABHD10, IARS2, BAAT, PNPLA2, PLAAT1, APMAP, VARS2, ABHD6, AARS2, NCEH1, PGAP6, BCHE, PLAAT4, RPE65, ABHD4, ACOT1, ACOT6, PLA2G2F, BPHL, OC90, VARS1, CA1, CA2, GDPD3, ABHD16A, PLA2G7, ABHD8, PGAP1, TARS2, PNPLA3, AARSD1, PLA2G12A, PNPLA4, PLA2G6, PLA2G10, PLA2G12B, ABHD1, LIPF, PLA2G4C, CES2, RGN, DTD1, DPH7, NDST3, LIPG, H6PD, PRDX6
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY_1	PLA2G4B, CEL, CES1, PNPLA6, ACOT2, PLAAT3, CHKA, DTD2, ACOT7, MGLL, PLAAT5, ACOT4, PLA2G4E, LYPLAL1, AADAC, PTRH1, ABHD12B, PNPLA5, PLB1, AARS1, LIPH, ESD, FAAH, CES5A, DDHD2, CES3, PLA2G15, PLA2G4F, ACOT11, ABHD12, PLA2G2D, PLA2G4D, CES4A, GDPD1, LGALS13, AOAH, NDST1, AADACL2, ASPG, PNPLA7, PLA2G2C, PTRHD1, LIPA, LIPC, LIPE, PAFAH1B2, PAFAH1B3, PLA1A, GDE1, ENPP2, PLA2G1B, PLA2G5, PNLIPRP2, PON1, PON3, PLAAT2, ABHD10, BAAT, PLAAT1, ABHD6, NCEH1, PLAAT4, RPE65, ACOT1, ACOT6, PLA2G2F, BPHL, OC90, CA1, CA2, PLA2G7, ABHD8, TARS2, PLA2G12A, PNPLA4, PLA2G6, ABHD1, LIPF, PLA2G4C, CES2, RGN, DTD1, NDST3, PRDX6
GOMF_CARBOXYLIC_ESTER_HYDROLASE_ACTIVITY_2	ACOT8, LYPLA1, ABHD2, LYPLA2, ABHD15, CLC, PNLIPRP3, AADACL3, ACOT12, ABHD16B, PROCA1, NOTUM, LIPI, ABHD3, DAGLB, LARS2, ACOT9, PGLS, PNPLA1, PLA2G2E, IARS1, MRPL58, AADACL4, PRORSD1P, LCAT, LPL, ACHE, PLA2G3, PAFAH2, PNPLA8, ABHD5, PPME1, LARS1, PTRH2, PLA2G2A, PLA2G4A, PNLIP, PNLIPRP1, SIAE, PON2, IARS2, PNPLA2, APMAP, VARS2, AARS2, PGAP6, BCHE, ABHD4, VARS1, GDPD3, ABHD16A, PGAP1, PNPLA3, AARSD1, PLA2G10, PLA2G12B, DPH7, LIPG, H6PD
GOMF_1_ACYL_2_LYSOPHOSPHATIDYLSERINE_ACYLHYDROLASE_ACTIVITY	PLAAT3, PLAAT5, ABHD3, PLA2G15, LIPC, LPL, PLAAT2, PLAAT1, PLAAT4, LIPG
GOMF_1_ACYL_2_LYSOPHOSPHATIDYLSERINE_ACYLHYDROLASE_ACTIVITY_1	PLAAT3, PLAAT5, PLA2G15, LIPC, PLAAT2, PLAAT1, PLAAT4
GOMF_1_ACYL_2_LYSOPHOSPHATIDYLSERINE_ACYLHYDROLASE_ACTIVITY_2	ABHD3, LPL, LIPG
GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY	PIKFYVE, PI4KAP2, ATM, PIK3C2A, PIK3C2B, PIK3C2G, PIK3C3, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PI4KA, PI4KB, PI4K2B, PI4K2A, PI4KAP1, PIK3R3
GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY_1	ATM, PIK3C2A, PIK3C2B, PIK3C2G, PIK3C3, PIK3CB, PIK3CD, PI4KA, PI4K2A
GOMF_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY_2	PIKFYVE, PI4KAP2, PIK3CA, PIK3CG, PI4KB, PI4K2B, PI4KAP1, PIK3R3
GOMF_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY	INPP5J, INPP5A, INPP5D, OCRL, INPP5K, PTEN, MINPP1
GOMF_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY_1	INPP5J, INPP5A, OCRL, INPP5K
GOMF_INOSITOL_TETRAKISPHOSPHATE_PHOSPHATASE_ACTIVITY_2	INPP5D, PTEN, MINPP1
GOMF_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY	MTMR11, INPP5F, SACM1L, MTM1, MTMR12, MTMR10, MTMR8, PTEN, MTMR14, MTMR9, MTMR1, SYNJ1, MTMR3, MTMR2, MTMR6, MTMR7, MTMR4
GOMF_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY_1	INPP5F, MTM1, MTMR12, MTMR10, MTMR8, MTMR14, MTMR9, MTMR1, SYNJ1, MTMR3, MTMR2, MTMR6, MTMR7, MTMR4
GOMF_PHOSPHATIDYLINOSITOL_MONOPHOSPHATE_PHOSPHATASE_ACTIVITY_2	MTMR11, SACM1L, PTEN
GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY	INPP5F, INPP5J, IMPA1, IMPA2, INPP1, INPP5A, INPP5B, INPP5D, OCRL, INPP5K, INPP5E, PTEN, MINPP1
GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY_1	INPP5F, INPP5J, IMPA1, INPP1, INPP5A, OCRL, INPP5K
GOMF_INOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY_2	IMPA2, INPP5B, INPP5D, INPP5E, PTEN, MINPP1
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY	PIK3R6, IPMK, PIK3C2A, PIK3CA, PIK3CB, PIK3CD, PIK3CG
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY_1	IPMK, PIK3C2A, PIK3CB, PIK3CD
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_KINASE_ACTIVITY_2	PIK3R6, PIK3CA, PIK3CG
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY	MTMR11, PTPMT1, PIKFYVE, INPP5F, SACM1L, INPP5J, INPP4A, INPP5B, INPP5D, MTM1, OCRL, INPP5K, MTMR12, MTMR10, PIP4P2, MTMR8, INPP5E, PTEN, MTMR14, MTMR9, TPTE, MTMR1, INPP4B, SYNJ1, SYNJ2, MTMR3, MTMR2, PIP4P1, MTMR6, MTMR7, MTMR4, TPTE2, FIG4
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY_1	PTPMT1, INPP5F, INPP5J, INPP4A, MTM1, OCRL, INPP5K, MTMR12, MTMR10, PIP4P2, MTMR8, MTMR14, MTMR9, TPTE, MTMR1, INPP4B, SYNJ1, SYNJ2, MTMR3, MTMR2, PIP4P1, MTMR6, MTMR7, MTMR4, TPTE2, FIG4
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_PHOSPHATASE_ACTIVITY_2	MTMR11, PIKFYVE, SACM1L, INPP5B, INPP5D, INPP5E, PTEN
GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	SLC2A1, SLC2A2, SLC2A4, SLC5A1, SLC5A2, SLC2A10
GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_1	SLC2A4, SLC5A1, SLC5A2
GOMF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_2	SLC2A1, SLC2A2, SLC2A10
GOMF_LIPASE_INHIBITOR_ACTIVITY	FAF2, ANGPTL3, ANXA1, ANXA2, ANXA2P2, ANXA3, ANXA4, ANXA5, APOA1, APOA2, APOC1, APOC2, APOC3, PINLYP, PDC, SNCB, SCGB1A1, ANXA9
GOMF_LIPASE_INHIBITOR_ACTIVITY_1	ANXA3, ANXA4, APOA1, APOC1, APOC2, SNCB, ANXA9
GOMF_LIPASE_INHIBITOR_ACTIVITY_2	FAF2, ANGPTL3, ANXA1, ANXA2, ANXA2P2, ANXA5, APOA2, APOC3, PINLYP, PDC, SCGB1A1
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY	GLMN, FBXO5, RPL5, RPL11, RPS7, RPL23
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY_1	
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_INHIBITOR_ACTIVITY_2	GLMN, FBXO5, RPL5, RPL11, RPS7, RPL23
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY	TRIB1, GLMN, CDC20B, FBXO5, TRIB2, FZR1, AUP1, FBXW7, CBX8, TRIB3, RING1, RPL5, RPL11, RPS7, UBE2L3, BTRC, RPL23, CDC20
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY_1	FBXW7, UBE2L3, BTRC
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY_2	TRIB1, GLMN, CDC20B, FBXO5, TRIB2, FZR1, AUP1, CBX8, TRIB3, RING1, RPL5, RPL11, RPS7, RPL23, CDC20
GOMF_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING	DNAJA1, HSPA1A, HSPA1B, HSPA8, KCNH2, PINK1
GOMF_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING_1	KCNH2, PINK1
GOMF_C3HC4_TYPE_RING_FINGER_DOMAIN_BINDING_2	DNAJA1, HSPA1A, HSPA1B, HSPA8
