sampleID	chrom	arm	start.pos	end.pos	n.probes	mean
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	1911381	1919539	11	0.524905
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	1920171	1939202	34	0.029564
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	1950113	1958672	25	0.162063
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	1960887	2199541	154	0.270286
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2200291	2237661	56	0.468274
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2240094	2269947	30	0.193012
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2271980	2279645	13	0.581263
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2280105	2489826	40	0.330373
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2490611	2509770	29	0.677097
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2511844	2519231	13	0.121288
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2521389	2549111	24	0.356583
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2550173	2609765	41	0.584602
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2611241	2630052	45	0.525215
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2631729	2749790	101	0.276444
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2750234	2767077	24	0.1154
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2769921	2789704	40	0.592175
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2790392	2799911	6	0.835558
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2800126	2869391	91	0.49015
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2871100	2879755	13	0.203675
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2880935	2899410	38	0.713673
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	2900662	3038397	190	0.364808
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3042534	3169770	207	0.430878
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3170269	3266151	121	0.546012
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3271314	3299348	28	0.349779
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3302628	3319994	45	0.673622
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3320242	3359684	133	0.328078
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3360860	3589734	330	0.402553
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3591147	3639942	67	0.424935
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3640038	3648483	20	0.612023
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	3650485	4179851	261	0.357077
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	4180453	4197227	37	0.148351
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	4236820	4249626	24	0.059506
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	4254966	4399909	246	0.292418
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	4400139	4409754	59	0.2246
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	4410097	4419287	48	0.041312
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	4420221	4969512	360	0.356186
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	4970147	5018545	52	0.493437
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5020407	5069190	138	0.254081
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5070104	5078692	19	-0.037286
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5081330	5429212	297	0.454868
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5431913	5439274	20	0.216227
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5440530	5762226	124	0.536819
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5806922	5868561	11	0.782768
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5901262	5909922	25	0.224233
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	5910229	5929568	29	0.45283
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6030287	6058338	34	0.600395
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6060051	6109834	47	0.352279
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6110060	6119038	23	0.625867
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6130519	6757781	155	0.391224
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6882902	6928227	35	0.044111
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6931169	6949648	67	0.297039
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6950060	6959833	33	0.56098
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6960005	6969134	29	0.178185
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6970319	6978596	21	-0.072066
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	6996066	7038621	136	0.2815
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	7040176	7076928	57	0.454626
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	7080898	7177718	36	0.280878
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	7181530	7209062	54	0.422223
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	7210121	7289938	140	0.549756
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	7290732	7449727	318	0.28014
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	7450140	7599909	233	0.420995
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	7603111	8979839	1072	0.382403
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	8981801	9288879	438	0.4928
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	9310261	9319969	44	0.355575
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	9330626	9709384	119	0.524923
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	9710687	9879315	157	0.335371
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	9900115	10199997	273	0.506575
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	10250272	10259981	25	0.233759
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	10260962	11349760	757	0.451847
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	11350658	12119961	796	0.425853
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	12120380	12709431	922	0.455924
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	12710855	12758136	66	0.689328
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	12761041	13009557	209	0.404394
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	13010195	13899446	751	0.478645
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	13899859	13910343	26	0.284074
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	13911420	14229538	182	0.492532
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	14230311	14239703	13	0.804386
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	14240130	14419673	112	0.494072
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	14420512	14769644	135	0.400569
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	14770341	14789946	57	0.502147
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	14790029	17009861	1529	0.417491
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	17010964	17298451	274	0.577527
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	17307374	17349626	19	0.807745
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	17356347	17764625	604	0.507339
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	17768277	18879945	682	0.425522
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	18880868	19019671	185	0.469462
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	19030380	20124541	377	0.458725
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	20372441	20402258	64	0.530312
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	20406471	21228873	651	0.40499
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	21231368	21457274	317	0.433525
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	21460066	21669899	257	0.414475
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	21670363	21969660	491	0.406242
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	21970672	21999103	49	0.575737
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	22000699	22525497	353	0.398776
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	22580146	23186444	665	0.43822
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	23191424	23206145	48	0.259858
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	23211352	24996771	923	0.385017
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	25000876	25038523	47	0.608009
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	25040118	25379698	173	0.363915
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	25380703	25438611	70	0.526668
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	25440525	25459633	87	0.259213
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	25460010	25491120	52	0.464318
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	25494206	25929597	131	0.285482
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	25932543	26478596	195	0.472495
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	26482887	26819917	348	0.349956
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	26820376	26839892	26	0.105977
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	26840708	27218419	99	0.55224
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	27223563	28609796	831	0.417486
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	28612573	28708465	93	0.292834
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	28711368	28729246	19	0.587246
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	28730247	29555625	530	0.400446
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	29567917	29589410	79	0.535213
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	29590836	29619455	33	0.241734
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	29631927	29776048	49	0.456761
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	29780751	29917376	160	0.314514
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	29920642	29929420	22	0.119704
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	29931848	29993998	72	0.370601
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	30001387	30078896	56	0.622913
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	30080733	30519030	260	0.36397
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	30521726	30660938	30	0.491542
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	30693786	30774654	78	0.158524
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	30802329	31139332	197	0.336275
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	31140546	31149283	12	0.012131
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	31151579	31749693	588	0.440542
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	31750293	31809862	61	0.241282
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	31810142	31878697	84	0.314216
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	31880216	31889969	22	0.581605
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	31890104	32219657	202	0.377725
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	32220020	32238261	25	0.50658
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	32240959	32266959	37	0.199463
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	32271514	32289879	25	0.520338
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	32290565	32525563	221	0.358136
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	32535202	32539347	6	0.943289
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	32542432	33499462	605	0.389438
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	33500475	33509742	31	0.573918
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	33510026	33619876	98	0.34482
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	33620610	33663933	67	0.447658
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	33721200	35019132	641	0.385029
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	35020807	35059534	53	0.54591
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	35062948	35119776	77	0.208066
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	35120352	35519519	246	0.37052
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	35522553	35658540	45	0.215277
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	35750109	35757980	5	0.549433
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	35760229	36149973	292	0.418125
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	36152012	36775772	504	0.426262
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	36800555	36839001	39	0.259565
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	36840602	36889790	65	0.481559
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	36890204	37416254	290	0.391058
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	37423214	39849931	1667	0.423268
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	39850859	40839647	563	0.493898
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	40840156	41889708	515	0.448046
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	41891246	41899191	20	0.188218
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	41900349	42249291	277	0.369058
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	42250150	42419353	113	0.491939
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	42423832	43139288	468	0.386927
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43140278	43159821	14	0.662118
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43162622	43338392	119	0.310321
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43350127	43369933	26	0.109843
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43370013	43399893	55	0.559432
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43402508	43609931	227	0.371537
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43611486	43638087	47	0.719801
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43641111	43809732	246	0.566889
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	43810820	44109802	107	0.371528
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44110645	44117860	10	0.017832
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44121215	44129569	16	0.6565
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44132340	44158695	35	0.148351
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44160926	44169755	14	0.657904
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44170397	44235694	23	0.195355
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44270764	44288665	14	0.049103
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44290525	44329889	58	0.182973
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44331228	44347800	19	0.448829
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44350714	44419191	65	0.379155
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44420147	44439595	28	0.059343
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44440016	44599468	169	0.417007
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44602474	44609852	11	-0.088481
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	44610229	44999424	243	0.447574
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	45010371	45018263	10	0.033682
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	45032212	45508041	204	0.347887
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	45512128	45679428	32	0.564878
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	45691931	45749687	34	0.232995
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	45752390	45759893	7	-0.069727
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	45763754	46359080	324	0.373701
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	46370085	46379993	29	0.59837
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	46380704	46469739	58	0.346308
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	46470143	46479880	20	0.606842
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	46482643	46728937	149	0.304896
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	46730935	46788710	63	0.525229
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	46790462	47169820	279	0.37969
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47170951	47179565	28	0.661077
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47181751	47189750	19	0.346721
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47190378	47209007	39	0.55941
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47210817	47495988	125	0.363389
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47506994	47525951	32	0.528849
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47536544	47679699	56	0.279473
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47680528	47809087	119	0.46761
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	47810154	48499767	332	0.448803
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	48500180	48509120	38	0.272621
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	48511297	49018159	402	0.398044
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49020040	49029031	33	0.652259
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49030014	49039939	25	0.287674
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49040143	49109824	141	0.483174
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49110363	49119967	39	0.277927
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49120034	49289901	275	0.407621
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49290008	49657808	550	0.477064
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49658433	49838522	168	0.359862
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	49840917	50178932	297	0.499496
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50180112	50538589	208	0.343493
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50540268	50549939	34	0.214336
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50550144	50559102	18	0.552543
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50560255	50699235	68	0.171955
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50700936	50709650	18	0.510284
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50712272	50739833	50	0.180116
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50742118	50791579	63	0.368937
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50796429	50809955	29	0.535504
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50810582	50879079	105	0.246943
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	50885877	51639980	317	0.373374
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	51640078	51649139	31	0.709789
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	51650143	52529160	857	0.433339
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	52530247	52538830	26	0.199347
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	52540254	53209399	722	0.442719
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	53220091	53249108	58	0.65187
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	53250349	53339971	191	0.476249
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	53340116	53659728	214	0.443627
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	53660148	53729683	124	0.388252
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	53731164	54669591	863	0.450564
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	54670477	54709978	27	0.56222
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	54710045	54788838	110	0.339834
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	54790537	54839832	83	0.444461
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	54840578	56589587	1295	0.411064
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	56590104	56679832	200	0.449003
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	56680079	56689373	45	0.313198
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	56690195	56699996	48	0.147016
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	56700170	57409148	213	0.367197
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	57410144	57477379	78	0.207926
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	57480034	57538968	34	0.478008
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	57543470	57557275	61	0.763811
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	57572727	57756036	42	0.482263
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	57822128	61068966	26	0.571816
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61240748	61244460	6	-0.910066
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61523037	61535211	77	0.521151
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61535919	61557204	36	0.521151
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61788123	61794652	3	0.922459
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61851896	61893463	100	0.386463
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61903824	61916173	63	0.595251
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61967320	61967494	3	2.654022
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	61981501	62063326	11	0.669006
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	62098736	62689447	345	0.428768
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	62690152	62835104	14	0.496396
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	63020478	63029802	14	-0.055827
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	63030752	63039443	21	0.220318
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	63261505	64299813	224	0.41524
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64300297	64309840	28	0.532032
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64320010	64339425	45	0.156652
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64340294	64348740	18	0.345017
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64350188	64397931	88	0.503791
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64401147	64419612	32	0.116791
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64430872	64439701	15	0.563647
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64440328	64469928	35	0.332945
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64690164	64699105	13	0.174029
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64700289	64769862	78	0.487644
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64770261	64779851	26	0.247112
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64780493	64859067	42	0.463401
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	64860110	66599504	1029	0.392123
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	66600219	66999989	375	0.373739
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	67002863	67250906	251	0.340217
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	67251422	67558380	497	0.402514
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	67560154	67999680	576	0.42334
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	68000569	68019944	51	0.636538
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	68020080	68488200	428	0.425831
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	68490549	70256353	1130	0.387605
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	70260832	70379957	217	0.428513
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	70380267	70659343	246	0.3374
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	70660915	70689665	87	0.547773
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	70690016	70698630	21	0.128681
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	70701316	70799874	173	0.411375
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	70800900	70829265	57	0.496708
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	70832433	70998952	145	0.338483
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	71000613	71049864	54	0.482314
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	71050240	71069609	29	0.09695
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	71071047	71109460	57	0.425199
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	71110031	71197908	112	0.381752
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	71200151	71229597	34	0.535475
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	71230527	72767451	792	0.352749
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	72772011	73108205	82	0.449432
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	73110455	73128971	17	0.260816
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	73135699	73149302	18	0.646605
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	73151220	73249299	92	0.505891
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	73260670	73278868	30	0.715
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	73280020	76871086	719	0.454848
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	76886036	76919452	31	0.195476
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	76920498	77717768	667	0.455074
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	77722091	77731368	21	0.638612
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	77737471	77769872	57	0.536605
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	77770434	77774132	9	0.750135
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	77782752	82307677	2333	0.460846
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	82310909	82338298	53	0.506473
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	82340261	82349688	20	0.103841
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	82350341	82379877	47	0.323643
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	82380786	82429908	99	0.599274
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	82450035	82949529	412	0.497111
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	82950001	82958784	34	0.255653
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	82962044	84549515	647	0.481747
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	84550890	84559637	16	0.204725
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	84560926	85989823	859	0.49391
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	85990350	86199080	255	0.496604
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	86200398	86239259	75	0.622552
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	86240691	89288528	1122	0.464482
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	89290609	89309946	106	0.644553
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	89310053	89659482	187	0.505753
GLSS-MD-0035-R1	7	GLSS-MD-0035-R1	89662674	89954945	188	0.461426
