Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
GLSS-HF-9A7A-R1	6	31238814	31239016	10	0.147893
GLSS-HF-9A7A-R1	6	31321961	31323480	10	0.505712
GLSS-HF-9A7A-R1	6	31323567	31324271	24	-0.354025
GLSS-HF-9A7A-R1	6	31324547	31325056	29	0.241855
GLSS-HF-9A7A-R1	6	31778529	32006337	5	0.138398
GLSS-HF-9A7A-R1	6	32006762	32007887	4	0.138145
GLSS-HF-9A7A-R1	6	32056580	32064098	2	-0.10428
GLSS-HF-9A7A-R1	6	32489630	32489825	20	-0.970729
GLSS-HF-9A7A-R1	6	32546781	32548662	11	-1.31436
GLSS-HF-9A7A-R1	6	32549452	32549667	10	-0.019691
GLSS-HF-9A7A-R1	6	32551915	32629271	34	-1.371102
GLSS-HF-9A7A-R1	6	32629692	32634490	22	-0.379255
GLSS-HF-9A7A-R1	6	32796653	57018969	324	0.031337
GLSS-HF-9A7A-R1	6	57393125	57472488	9	0.173082
GLSS-HF-9A7A-R1	6	62407067	136513000	364	0.035113
GLSS-HF-9A7A-R1	6	136599393	136599404	2	0.03438
GLSS-HF-9A7A-R1	6	136682172	157963842	183	0.015907
GLSS-HF-9A7A-R1	6	158014255	159065758	33	-0.44497
GLSS-HF-9A7A-R1	6	159178345	160206716	50	0.047367
GLSS-HF-9A7A-R1	6	160211421	160211700	9	0.262614
GLSS-HF-9A7A-R1	6	160212268	169637972	109	0.021414
GLSS-HF-9A7A-R1	6	170061098	170061098	1	0.060994
GLSS-HF-9A7A-R1	6	170592293	170871052	3	0.052468
GLSS-HF-9A7A-R1	7	540518	2976767	102	0.631529
GLSS-HF-9A7A-R1	7	4002567	22984824	218	0.306543
GLSS-HF-9A7A-R1	7	23164701	23236842	8	0.171347
GLSS-HF-9A7A-R1	7	23239133	29606288	75	0.325012
GLSS-HF-9A7A-R1	7	30491311	51097216	237	0.579416
GLSS-HF-9A7A-R1	7	54610293	54614585	3	1.940573
GLSS-HF-9A7A-R1	7	55086755	55223790	21	4.274482
GLSS-HF-9A7A-R1	7	55235285	55565252	6	1.898069
GLSS-HF-9A7A-R1	7	64378768	76058767	88	0.563172
GLSS-HF-9A7A-R1	7	76069811	76069937	3	0.835346
GLSS-HF-9A7A-R1	7	76131586	76131695	4	0.650263
GLSS-HF-9A7A-R1	7	76131812	100676409	187	0.609737
GLSS-HF-9A7A-R1	7	100677279	100677415	7	0.73855
GLSS-HF-9A7A-R1	7	100677455	100677455	1	0.73855
GLSS-HF-9A7A-R1	7	100677457	100677519	4	0.73855
GLSS-HF-9A7A-R1	7	100677523	100677556	3	0.73855
GLSS-HF-9A7A-R1	7	100677572	100677816	8	0.73855
GLSS-HF-9A7A-R1	7	100677944	100677944	1	0.76446
GLSS-HF-9A7A-R1	7	100677974	100678372	7	0.76446
GLSS-HF-9A7A-R1	7	100678421	100679136	4	0.76446
GLSS-HF-9A7A-R1	7	100679296	100679809	5	0.64146
GLSS-HF-9A7A-R1	7	100680370	100692680	9	0.563614
GLSS-HF-9A7A-R1	7	100695058	141755987	409	0.543984
GLSS-HF-9A7A-R1	7	141759274	141759340	2	0.609613
GLSS-HF-9A7A-R1	7	141760228	150765236	254	0.58502
GLSS-HF-9A7A-R1	7	150784260	150784265	4	0.455746
GLSS-HF-9A7A-R1	7	150912750	151893695	21	0.613715
GLSS-HF-9A7A-R1	7	151945007	151945204	4	0.302974
GLSS-HF-9A7A-R1	7	151949735	158902741	38	0.558861
GLSS-HF-9A7A-R1	8	665858	99225337	681	0.014687
GLSS-HF-9A7A-R1	8	101721756	101721839	4	-0.114755
GLSS-HF-9A7A-R1	8	102678146	143958941	322	-0.005513
GLSS-HF-9A7A-R1	8	143959067	143959174	2	-0.02097
GLSS-HF-9A7A-R1	8	143959250	143959412	3	-0.02097
GLSS-HF-9A7A-R1	8	143959857	143959868	2	0.192737
GLSS-HF-9A7A-R1	8	143960597	143994349	5	0.138471
GLSS-HF-9A7A-R1	8	143994388	143994399	5	0.075918
GLSS-HF-9A7A-R1	8	143994702	143997795	11	-0.01913
GLSS-HF-9A7A-R1	8	143997877	143997935	2	0.071019
GLSS-HF-9A7A-R1	8	143998426	145578296	126	0.061596
GLSS-HF-9A7A-R1	8	145579950	145579950	1	-0.103984
GLSS-HF-9A7A-R1	8	145580984	146076708	41	0.088721
GLSS-HF-9A7A-R1	9	215060	5335470	70	0.056588
GLSS-HF-9A7A-R1	9	5557708	6534845	11	-0.485024
GLSS-HF-9A7A-R1	9	6644932	19516090	55	0.028735
GLSS-HF-9A7A-R1	9	20620575	21166004	7	-0.415446
GLSS-HF-9A7A-R1	9	21304803	22452002	13	-1.002174
GLSS-HF-9A7A-R1	9	23701276	27950929	26	-0.42955
GLSS-HF-9A7A-R1	9	32450187	34107310	27	-0.033278
GLSS-HF-9A7A-R1	9	34256539	34500879	8	-0.472768
GLSS-HF-9A7A-R1	9	34710260	37541886	85	0.014195
GLSS-HF-9A7A-R1	9	37707392	37782111	13	-0.430759
GLSS-HF-9A7A-R1	9	37974743	72374941	18	-0.027548
GLSS-HF-9A7A-R1	9	72459567	74365341	25	-0.422634
GLSS-HF-9A7A-R1	9	75782510	79009236	13	0.018195
GLSS-HF-9A7A-R1	9	79117751	84609913	19	-0.274533
GLSS-HF-9A7A-R1	9	85621556	87563562	17	-0.050014
GLSS-HF-9A7A-R1	9	88933672	94519361	24	-0.392648
GLSS-HF-9A7A-R1	9	95784485	98638288	58	0.045875
GLSS-HF-9A7A-R1	9	98670456	101006216	28	-0.428506
GLSS-HF-9A7A-R1	9	101006436	116997994	148	-0.068654
GLSS-HF-9A7A-R1	9	117026581	117064405	14	-0.313828
GLSS-HF-9A7A-R1	9	117086195	117086195	1	1.034213
GLSS-HF-9A7A-R1	9	117086241	117087254	3	0.975947
GLSS-HF-9A7A-R1	9	117087412	117087412	1	0.975947
GLSS-HF-9A7A-R1	9	117092570	117390300	27	-0.273965
GLSS-HF-9A7A-R1	9	117555774	127075021	78	-0.024252
GLSS-HF-9A7A-R1	9	127083725	127969785	9	-0.377146
GLSS-HF-9A7A-R1	9	128268903	132640726	121	0.014743
GLSS-HF-9A7A-R1	9	132838016	132988709	6	-0.525828
GLSS-HF-9A7A-R1	9	133327835	134585181	94	0.016568
GLSS-HF-9A7A-R1	9	135413085	136595458	57	-0.439401
GLSS-HF-9A7A-R1	9	136641235	138438888	78	0.021259
GLSS-HF-9A7A-R1	9	138438921	138438982	4	0.031469
GLSS-HF-9A7A-R1	9	138439190	139313403	82	0.079
GLSS-HF-9A7A-R1	9	139316601	139327869	9	-0.501457
GLSS-HF-9A7A-R1	9	139357279	139839947	68	-0.030151
GLSS-HF-9A7A-R1	9	139840521	139840580	4	-0.048881
GLSS-HF-9A7A-R1	9	139840859	139960894	7	0.051595
GLSS-HF-9A7A-R1	9	139972900	140064219	21	-0.322003
GLSS-HF-9A7A-R1	9	140110555	140126736	2	0.141951
GLSS-HF-9A7A-R1	9	140161647	140161647	1	-0.105107
GLSS-HF-9A7A-R1	9	140218025	141016262	25	0.048926
GLSS-HF-9A7A-R1	10	285200	13234356	158	-0.443444
GLSS-HF-9A7A-R1	10	13693883	29782066	116	0.047598
GLSS-HF-9A7A-R1	10	29783813	29783885	3	0.495363
GLSS-HF-9A7A-R1	10	29783908	30901756	9	0.136807
GLSS-HF-9A7A-R1	10	30915637	30918549	7	0.177943
GLSS-HF-9A7A-R1	10	31134214	35896957	24	-0.024894
GLSS-HF-9A7A-R1	10	38247359	46963951	28	-0.440791
GLSS-HF-9A7A-R1	10	46965018	46969496	10	-0.279561
GLSS-HF-9A7A-R1	10	46998894	46999747	15	-0.280779
GLSS-HF-9A7A-R1	10	46999863	46999863	1	-0.280779
GLSS-HF-9A7A-R1	10	46999922	50121454	16	-0.333106
GLSS-HF-9A7A-R1	10	50373738	89527300	388	-0.401771
GLSS-HF-9A7A-R1	10	89653686	90034899	5	-1.206204
GLSS-HF-9A7A-R1	10	90342837	124325569	477	-0.402795
GLSS-HF-9A7A-R1	10	124329460	124329801	8	0.419935
GLSS-HF-9A7A-R1	10	124330172	135197419	201	-0.34956
GLSS-HF-9A7A-R1	11	284257	375804	16	0.349503
GLSS-HF-9A7A-R1	11	376065	376065	1	0.046728
GLSS-HF-9A7A-R1	11	376331	4945199	261	0.050065
GLSS-HF-9A7A-R1	11	4967651	5364742	16	0.097689
GLSS-HF-9A7A-R1	11	5372718	5373807	20	-0.446644
GLSS-HF-9A7A-R1	11	5411398	18267435	315	2.1e-05
GLSS-HF-9A7A-R1	11	18267463	18290874	7	0.263109
GLSS-HF-9A7A-R1	11	18291063	56086147	243	0.003995
GLSS-HF-9A7A-R1	11	56113516	56143592	9	-0.11462
GLSS-HF-9A7A-R1	11	56184888	64039175	205	0.05776
GLSS-HF-9A7A-R1	11	64083221	64083331	11	0.201739
GLSS-HF-9A7A-R1	11	64120451	117267884	622	0.006284
GLSS-HF-9A7A-R1	11	117280516	117280516	1	0.144917
GLSS-HF-9A7A-R1	11	117282979	124253170	162	-0.010139
GLSS-HF-9A7A-R1	11	124266906	124266906	1	0.131794
GLSS-HF-9A7A-R1	11	124440362	134241094	153	0.011404
GLSS-HF-9A7A-R1	12	247900	6954875	188	0.028027
GLSS-HF-9A7A-R1	12	6955865	6955865	1	0.236234
GLSS-HF-9A7A-R1	12	6965194	7063755	16	0.140082
GLSS-HF-9A7A-R1	12	7069425	7069425	1	0.162009
GLSS-HF-9A7A-R1	12	7242299	7867847	25	0.030823
GLSS-HF-9A7A-R1	12	7945559	8375427	10	0.577524
GLSS-HF-9A7A-R1	12	8608583	9021256	9	-0.024182
GLSS-HF-9A7A-R1	12	9086898	9086898	1	0.332463
GLSS-HF-9A7A-R1	12	9161648	11338750	51	0.08123
GLSS-HF-9A7A-R1	12	11420517	11461706	7	0.574299
GLSS-HF-9A7A-R1	12	11992168	52886490	364	0.039601
GLSS-HF-9A7A-R1	12	52912906	52913029	3	0.020526
GLSS-HF-9A7A-R1	12	52913517	129298735	777	0.028888
GLSS-HF-9A7A-R1	12	129298780	129298799	3	-0.020027
GLSS-HF-9A7A-R1	12	129298819	133780309	109	0.012266
GLSS-HF-9A7A-R1	13	19751544	23950277	41	0.054877
GLSS-HF-9A7A-R1	13	24234369	25021154	40	0.164875
GLSS-HF-9A7A-R1	13	25021245	25021323	3	-0.178163
GLSS-HF-9A7A-R1	13	25043029	25876011	14	0.151366
GLSS-HF-9A7A-R1	13	25876066	25876066	1	0.196715
GLSS-HF-9A7A-R1	13	26043182	113052388	392	-0.003649
GLSS-HF-9A7A-R1	13	113201861	113201891	4	0.216779
GLSS-HF-9A7A-R1	13	113333684	115064685	67	0.068799
GLSS-HF-9A7A-R1	14	20248828	20444441	11	-0.141946
GLSS-HF-9A7A-R1	14	20444490	22038525	61	0.003285
GLSS-HF-9A7A-R1	14	22102374	22134018	6	-0.229582
GLSS-HF-9A7A-R1	14	23074899	73722277	463	0.025378
GLSS-HF-9A7A-R1	14	73730661	73730673	3	-0.211389
GLSS-HF-9A7A-R1	14	73732302	105930406	503	0.020002
GLSS-HF-9A7A-R1	15	22368862	41857303	200	-0.046801
GLSS-HF-9A7A-R1	15	41865525	41865525	1	-0.155737
GLSS-HF-9A7A-R1	15	41989091	102190382	800	-0.008127
GLSS-HF-9A7A-R1	16	103423	2512523	323	0.075463
GLSS-HF-9A7A-R1	16	2747857	5106184	139	-0.344946
GLSS-HF-9A7A-R1	16	7568412	55854455	458	-0.009741
GLSS-HF-9A7A-R1	16	55854473	55862720	8	-0.033249
GLSS-HF-9A7A-R1	16	55862762	55862901	6	-0.033249
GLSS-HF-9A7A-R1	16	55862955	55862961	4	-0.033249
GLSS-HF-9A7A-R1	16	55905676	70166225	258	0.015458
GLSS-HF-9A7A-R1	16	70177577	70190401	3	-0.025091
GLSS-HF-9A7A-R1	16	70191029	71951094	44	-0.09321
GLSS-HF-9A7A-R1	16	71955400	71956597	4	0.364239
GLSS-HF-9A7A-R1	16	71958025	81181992	95	-0.006353
GLSS-HF-9A7A-R1	16	81187568	81199600	17	-0.271541
GLSS-HF-9A7A-R1	16	81200465	88766168	214	0.020554
GLSS-HF-9A7A-R1	16	88780641	88780641	1	0.145938
GLSS-HF-9A7A-R1	16	88781558	89167140	20	0.09971
GLSS-HF-9A7A-R1	16	89167395	89167458	5	0.158185
GLSS-HF-9A7A-R1	16	89167792	90142087	50	0.033462
GLSS-HF-9A7A-R1	17	131516	7097670	376	0.009075
GLSS-HF-9A7A-R1	17	7123240	7123240	1	0.256261
GLSS-HF-9A7A-R1	17	7132556	7557834	69	0.065846
GLSS-HF-9A7A-R1	17	7579801	7579801	1	-0.294038
GLSS-HF-9A7A-R1	17	7646166	14095309	140	0.025568
GLSS-HF-9A7A-R1	17	14095550	14205660	5	0.018473
GLSS-HF-9A7A-R1	17	15134175	15604444	14	-0.033218
GLSS-HF-9A7A-R1	17	15604485	15604485	1	0.330389
GLSS-HF-9A7A-R1	17	15644392	18252010	99	0.021216
GLSS-HF-9A7A-R1	17	18541775	18541868	2	0.122716
GLSS-HF-9A7A-R1	17	18542074	33768354	138	0.025461
GLSS-HF-9A7A-R1	17	33768937	33769038	3	-0.07394
GLSS-HF-9A7A-R1	17	33954561	44248814	538	-0.02193
GLSS-HF-9A7A-R1	17	44248837	44249199	3	0.554924
GLSS-HF-9A7A-R1	17	44249621	56670761	156	0.014191
GLSS-HF-9A7A-R1	17	56833457	56833457	1	0.053604
GLSS-HF-9A7A-R1	17	57158552	74288262	363	0.009492
GLSS-HF-9A7A-R1	17	74288410	74288410	1	-0.0193
GLSS-HF-9A7A-R1	17	74288421	79268562	216	-0.01793
GLSS-HF-9A7A-R1	17	79372934	79372952	2	0.145573
GLSS-HF-9A7A-R1	17	79405684	81052423	142	0.079301
GLSS-HF-9A7A-R1	18	319935	28734749	170	-0.021629
GLSS-HF-9A7A-R1	18	28737299	28919913	6	-0.172048
GLSS-HF-9A7A-R1	18	28934681	77221278	264	-0.006824
GLSS-HF-9A7A-R1	18	77221420	77221539	2	0.094051
GLSS-HF-9A7A-R1	18	77227476	77894844	18	0.009373
GLSS-HF-9A7A-R1	19	281360	4354810	360	0.075586
GLSS-HF-9A7A-R1	19	4355035	4355054	2	0.230312
GLSS-HF-9A7A-R1	19	4363289	4511281	18	0.036196
GLSS-HF-9A7A-R1	19	4511350	4511350	1	0.033018
GLSS-HF-9A7A-R1	19	4511575	4511830	12	0.033018
GLSS-HF-9A7A-R1	19	4511908	4511929	4	0.179959
GLSS-HF-9A7A-R1	19	4511935	4511948	2	0.179959
GLSS-HF-9A7A-R1	19	4512514	9000326	300	0.0169
GLSS-HF-9A7A-R1	19	9001822	9001835	3	0.28981
GLSS-HF-9A7A-R1	19	9001986	14038102	267	0.009052
GLSS-HF-9A7A-R1	19	14038856	14038856	1	0.071366
GLSS-HF-9A7A-R1	19	14040896	15793062	108	0.048904
GLSS-HF-9A7A-R1	19	15807884	15839174	4	0.444311
GLSS-HF-9A7A-R1	19	15839459	15918802	10	0.083578
GLSS-HF-9A7A-R1	19	15989696	15989811	3	0.200689
GLSS-HF-9A7A-R1	19	15990048	33467620	304	0.006233
GLSS-HF-9A7A-R1	19	33490462	33490566	3	-0.215912
GLSS-HF-9A7A-R1	19	33498843	40366374	280	-0.025414
GLSS-HF-9A7A-R1	19	40368274	40368733	6	0.039182
GLSS-HF-9A7A-R1	19	40419558	41515702	59	0.089657
GLSS-HF-9A7A-R1	19	41759637	41759637	1	-0.179172
GLSS-HF-9A7A-R1	19	41903699	50436371	430	0.027191
GLSS-HF-9A7A-R1	19	50463670	50463727	2	0.567881
GLSS-HF-9A7A-R1	19	50482232	51850597	121	0.019209
GLSS-HF-9A7A-R1	19	51919240	51919267	3	0.294394
GLSS-HF-9A7A-R1	19	51919507	54723355	83	0.081244
GLSS-HF-9A7A-R1	19	54742738	54743057	4	0.588092
GLSS-HF-9A7A-R1	19	54743517	54755709	5	0.464932
GLSS-HF-9A7A-R1	19	54755911	55147508	71	0.224142
GLSS-HF-9A7A-R1	19	55147816	55176702	10	-0.039752
GLSS-HF-9A7A-R1	19	55179282	55179282	1	0.325558
GLSS-HF-9A7A-R1	19	55378008	56733425	129	0.02062
GLSS-HF-9A7A-R1	19	56735900	56918574	7	0.048015
GLSS-HF-9A7A-R1	19	56935527	57665750	33	-0.115684
GLSS-HF-9A7A-R1	19	57678738	57743039	4	0.200262
GLSS-HF-9A7A-R1	19	57835279	59082368	66	0.044313
GLSS-HF-9A7A-R1	20	76962	17639857	234	0.027844
GLSS-HF-9A7A-R1	20	17639893	17639902	2	0.433243
GLSS-HF-9A7A-R1	20	17705849	44452697	334	-0.005732
GLSS-HF-9A7A-R1	20	44453345	44453345	1	0.07478
GLSS-HF-9A7A-R1	20	44453655	61468571	310	0.022483
GLSS-HF-9A7A-R1	20	61472073	61472120	5	-0.177331
GLSS-HF-9A7A-R1	20	61488785	62871658	117	0.037282
GLSS-HF-9A7A-R1	21	10909652	10909903	2	0.387016
GLSS-HF-9A7A-R1	21	15596683	46011583	404	-0.004167
GLSS-HF-9A7A-R1	21	46011745	46012160	3	0.163747
GLSS-HF-9A7A-R1	21	46046919	46102015	15	0.301248
GLSS-HF-9A7A-R1	21	46117792	47581734	72	0.027402
GLSS-HF-9A7A-R1	21	47613559	47613716	4	0.019608
GLSS-HF-9A7A-R1	21	47614443	48063735	36	0.028672
GLSS-HF-9A7A-R1	22	17072483	17073066	2	0.549854
GLSS-HF-9A7A-R1	22	17446991	22058586	174	-0.028578
GLSS-HF-9A7A-R1	22	22312315	22312351	3	0.346961
GLSS-HF-9A7A-R1	22	22599380	24573435	73	0.096863
GLSS-HF-9A7A-R1	22	24578995	24579158	4	0.118894
GLSS-HF-9A7A-R1	22	24580485	29881884	96	-0.065852
GLSS-HF-9A7A-R1	22	29885594	29885594	1	0.554749
GLSS-HF-9A7A-R1	22	29886043	36722490	147	0.045499
GLSS-HF-9A7A-R1	22	36744888	36744890	2	0.133089
GLSS-HF-9A7A-R1	22	36919375	38611080	100	0.031473
GLSS-HF-9A7A-R1	22	38699057	38699057	1	-0.076628
GLSS-HF-9A7A-R1	22	38822698	39529817	33	0.068191
GLSS-HF-9A7A-R1	22	39636946	39636948	2	1.4457
GLSS-HF-9A7A-R1	22	39639273	42486723	109	-0.005911
GLSS-HF-9A7A-R1	22	42523209	42523528	3	0.005627
GLSS-HF-9A7A-R1	22	42523943	42524947	3	0.019667
GLSS-HF-9A7A-R1	22	42525798	42526573	9	0.012747
GLSS-HF-9A7A-R1	22	42526580	42962218	10	-0.091194
GLSS-HF-9A7A-R1	22	42967235	42967241	2	-0.121452
GLSS-HF-9A7A-R1	22	42981138	50313438	204	-0.052797
GLSS-HF-9A7A-R1	22	50315933	50315973	2	0.002174
GLSS-HF-9A7A-R1	22	50316369	51179000	161	0.016547
GLSS-HF-9A7A-R1	23	2835831	140993745	22	-0.017403
GLSS-HF-9A7A-R1	23	140993852	153176349	7	0.245646
GLSS-HF-B972-R1	1	882033	3440824	131	0.023842
GLSS-HF-B972-R1	1	3518944	10479678	103	-0.516986
GLSS-HF-B972-R1	1	11104676	16736546	179	-0.037765
GLSS-HF-B972-R1	1	17271891	17271891	1	0.064773
GLSS-HF-B972-R1	1	17413121	36787888	391	-0.044263
GLSS-HF-B972-R1	1	36809698	36809698	1	-0.018996
GLSS-HF-B972-R1	1	36814473	47401424	210	-0.060572
GLSS-HF-B972-R1	1	47610293	47610293	1	-0.135755
GLSS-HF-B972-R1	1	47610590	144874950	343	-0.032889
GLSS-HF-B972-R1	1	144875979	144880832	2	-0.030839
GLSS-HF-B972-R1	1	144882823	144931392	21	0.007399
GLSS-HF-B972-R1	1	144931461	145075775	10	-0.035429
GLSS-HF-B972-R1	1	145075854	145075854	1	-0.035429
GLSS-HF-B972-R1	1	145075923	145281408	5	0.094461
GLSS-HF-B972-R1	1	145281543	145281543	1	0.094461
GLSS-HF-B972-R1	1	145281613	145281633	2	0.094461
GLSS-HF-B972-R1	1	145281824	151825991	87	0.019153
GLSS-HF-B972-R1	1	152186699	152186766	2	-1.19739
GLSS-HF-B972-R1	1	152192114	152192219	3	0.076407
GLSS-HF-B972-R1	1	152192825	160971155	194	0.042018
GLSS-HF-B972-R1	1	160990875	160990906	4	0.098477
GLSS-HF-B972-R1	1	161017556	161514542	28	0.107878
GLSS-HF-B972-R1	1	161518214	161518214	1	-0.105319
GLSS-HF-B972-R1	1	161518314	161518333	2	-0.105319
GLSS-HF-B972-R1	1	161518336	161600995	3	0.908616
GLSS-HF-B972-R1	1	161680258	206516261	336	-0.015718
GLSS-HF-B972-R1	1	206566195	206566195	1	0.226383
GLSS-HF-B972-R1	1	206566904	240351628	270	-0.025928
GLSS-HF-B972-R1	1	240370934	240371075	4	-0.00869
GLSS-HF-B972-R1	1	240492414	248059456	43	0.001815
GLSS-HF-B972-R1	1	248084825	248525100	7	0.036493
GLSS-HF-B972-R1	1	248525135	248637362	8	0.317175
GLSS-HF-B972-R1	1	248637480	248637480	1	0.317175
GLSS-HF-B972-R1	1	248637543	248685719	2	0.268863
GLSS-HF-B972-R1	1	248737293	248737511	5	-0.783479
GLSS-HF-B972-R1	1	248814052	248814126	2	-2.21728
GLSS-HF-B972-R1	2	264019	96781257	450	-0.035845
GLSS-HF-B972-R1	2	97749407	97749417	2	-0.034292
GLSS-HF-B972-R1	2	98273290	128944424	199	-0.055342
GLSS-HF-B972-R1	2	129075877	129075961	2	0.098309
GLSS-HF-B972-R1	2	131829388	132290399	8	0.01363
GLSS-HF-B972-R1	2	132290441	132290441	1	0.151936
GLSS-HF-B972-R1	2	132290464	242674959	689	-0.031621
GLSS-HF-B972-R1	3	1262474	142222284	823	-0.012402
GLSS-HF-B972-R1	3	142277536	142277575	2	-0.200141
GLSS-HF-B972-R1	3	142413407	194877126	183	-0.018833
GLSS-HF-B972-R1	3	195447805	195447805	1	-0.028566
GLSS-HF-B972-R1	3	195447886	195501258	18	-0.27689
GLSS-HF-B972-R1	3	195506303	195515414	20	0.222963
GLSS-HF-B972-R1	3	195515568	197432063	41	0.001572
GLSS-HF-B972-R1	4	663908	1388583	45	-0.009409
GLSS-HF-B972-R1	4	1388755	1388759	3	0.206429
GLSS-HF-B972-R1	4	1389156	55130078	307	-0.020408
GLSS-HF-B972-R1	4	55133936	55137281	10	1.305708
GLSS-HF-B972-R1	4	55139771	175429213	259	0.053038
GLSS-HF-B972-R1	4	175899001	175899001	1	0.189701
GLSS-HF-B972-R1	4	177081358	189064952	52	0.072784
GLSS-HF-B972-R1	4	190862083	190862182	3	-0.04651
GLSS-HF-B972-R1	5	163205	1265373	78	0.051894
GLSS-HF-B972-R1	5	1265935	1266310	3	0.995836
GLSS-HF-B972-R1	5	1271661	1273106	6	0.673314
GLSS-HF-B972-R1	5	1273141	1273141	1	0.673314
GLSS-HF-B972-R1	5	1278584	66462325	178	0.036484
GLSS-HF-B972-R1	5	67568870	67593016	16	0.663174
GLSS-HF-B972-R1	5	68715310	140228164	252	0.01616
GLSS-HF-B972-R1	5	140228410	140228413	2	-0.286908
GLSS-HF-B972-R1	5	140228473	140553919	42	-0.108578
GLSS-HF-B972-R1	5	140554189	140558345	6	-0.866079
GLSS-HF-B972-R1	5	140559058	140559350	4	-0.880508
GLSS-HF-B972-R1	5	140559532	140563656	6	-0.193094
GLSS-HF-B972-R1	5	140563931	140563931	1	0.021865
GLSS-HF-B972-R1	5	140564214	140568379	4	0.001575
GLSS-HF-B972-R1	5	140568869	140573508	5	-0.283119
GLSS-HF-B972-R1	5	140579358	140580931	3	0.161733
GLSS-HF-B972-R1	5	140580941	140580967	2	0.161733
GLSS-HF-B972-R1	5	140589738	180338368	394	0.008707
GLSS-HF-B972-R1	5	180376208	180376223	2	1.055816
GLSS-HF-B972-R1	5	180430895	180687212	16	0.09752
GLSS-HF-B972-R1	6	348051	31323012	279	0.012775
GLSS-HF-B972-R1	6	31323067	31323143	6	0.17551
GLSS-HF-B972-R1	6	31323203	31324004	11	-0.02655
GLSS-HF-B972-R1	6	31324025	31324144	6	-0.02655
GLSS-HF-B972-R1	6	31324271	31324830	16	0.090015
GLSS-HF-B972-R1	6	31324887	31325004	6	0.090015
GLSS-HF-B972-R1	6	31778529	32007625	9	-0.030899
GLSS-HF-B972-R1	6	32007887	32007887	1	-0.004764
GLSS-HF-B972-R1	6	32489707	32489735	4	-1.36632
GLSS-HF-B972-R1	6	32546795	32546918	10	0.782349
GLSS-HF-B972-R1	6	32549452	32552085	19	-0.430055
GLSS-HF-B972-R1	6	32609126	32609813	3	0.804806
GLSS-HF-B972-R1	6	32610044	32610059	4	0.061453
GLSS-HF-B972-R1	6	32628595	32629247	5	0.894668
GLSS-HF-B972-R1	6	32629692	32629891	8	-0.118103
GLSS-HF-B972-R1	6	32632578	32632608	10	0.332411
GLSS-HF-B972-R1	6	32632628	32632783	16	0.332411
GLSS-HF-B972-R1	6	32796653	105850712	414	0.005672
GLSS-HF-B972-R1	6	107076783	108068003	4	3.408448
GLSS-HF-B972-R1	6	108487936	135538639	87	0.042142
GLSS-HF-B972-R1	6	136599393	136599404	2	0.161027
GLSS-HF-B972-R1	6	136687065	167704944	193	-0.023046
GLSS-HF-B972-R1	6	167789440	167789590	4	-1.019675
GLSS-HF-B972-R1	6	167796182	170878886	34	-0.092962
GLSS-HF-B972-R1	7	538277	47884829	353	0.397119
GLSS-HF-B972-R1	7	47913459	47925331	17	0.568115
GLSS-HF-B972-R1	7	47943953	122303321	426	0.403984
GLSS-HF-B972-R1	7	122635024	123388732	7	0.135202
GLSS-HF-B972-R1	7	124387092	151945007	321	0.372567
GLSS-HF-B972-R1	7	151945140	151970856	3	0.384539
GLSS-HF-B972-R1	7	152550549	158937357	33	0.303241
GLSS-HF-B972-R1	8	681206	143994321	649	0.022022
GLSS-HF-B972-R1	8	143994349	143994399	6	-0.113989
GLSS-HF-B972-R1	8	143994702	145578296	119	-0.00231
GLSS-HF-B972-R1	8	145579950	145579950	1	-0.048819
GLSS-HF-B972-R1	8	145580984	145948440	37	0.04861
GLSS-HF-B972-R1	9	214864	15459821	42	-0.012461
GLSS-HF-B972-R1	9	16738312	18680679	7	-0.594335
GLSS-HF-B972-R1	9	18777196	21350620	22	-0.07807
GLSS-HF-B972-R1	9	21818310	22029547	3	-1.48412
GLSS-HF-B972-R1	9	25677698	107267304	320	-0.020237
GLSS-HF-B972-R1	9	107360922	107624029	14	0.532741
GLSS-HF-B972-R1	9	108366734	117073006	71	-0.049252
GLSS-HF-B972-R1	9	117085526	117086226	3	0.181995
GLSS-HF-B972-R1	9	117086241	139960178	463	-0.006547
GLSS-HF-B972-R1	9	139996714	139996749	2	0.173181
GLSS-HF-B972-R1	9	139996760	140130882	2	0.171982
GLSS-HF-B972-R1	9	140161647	140243844	2	-0.328939
GLSS-HF-B972-R1	9	140245792	140710603	29	0.052922
GLSS-HF-B972-R1	9	140777299	140777299	1	-0.119304
GLSS-HF-B972-R1	9	140777306	141015351	4	-0.119304
GLSS-HF-B972-R1	10	1046712	135216078	961	-0.520514
GLSS-HF-B972-R1	11	197337	1017085	93	0.122182
GLSS-HF-B972-R1	11	1017655	1017655	1	0.309696
GLSS-HF-B972-R1	11	1017773	4945229	90	0.002588
GLSS-HF-B972-R1	11	4967468	4976241	5	0.549164
GLSS-HF-B972-R1	11	5012592	5364522	25	0.141729
GLSS-HF-B972-R1	11	5510688	18793685	229	0.019592
GLSS-HF-B972-R1	11	18955744	18956194	2	0.768738
GLSS-HF-B972-R1	11	18956196	32122020	48	0.04284
GLSS-HF-B972-R1	11	32410002	32451099	23	0.462223
GLSS-HF-B972-R1	11	32455527	45938872	65	-0.00031
