userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000176907	TCIM	transcriptional and immune response regulator	56892	https://www.ncbi.nlm.nih.gov/gene/?term=56892
ENSG00000177374	HIC1	HIC ZBTB transcriptional repressor 1	3090	https://www.ncbi.nlm.nih.gov/gene/?term=3090
ENSG00000177464	GPR4	G protein-coupled receptor 4	2828	https://www.ncbi.nlm.nih.gov/gene/?term=2828
ENSG00000178342	KCNG2	potassium voltage-gated channel modifier subfamily G member 2	26251	https://www.ncbi.nlm.nih.gov/gene/?term=26251
ENSG00000178425	NT5DC1	5'-nucleotidase domain containing 1	221294	https://www.ncbi.nlm.nih.gov/gene/?term=221294
ENSG00000178562	CD28	CD28 molecule	940	https://www.ncbi.nlm.nih.gov/gene/?term=940
ENSG00000178878	APOLD1	apolipoprotein L domain containing 1	81575	https://www.ncbi.nlm.nih.gov/gene/?term=81575
ENSG00000178904	DPY19L3	dpy-19 like C-mannosyltransferase 3	147991	https://www.ncbi.nlm.nih.gov/gene/?term=147991
ENSG00000179044	EXOC3L1	exocyst complex component 3 like 1	283849	https://www.ncbi.nlm.nih.gov/gene/?term=283849
ENSG00000179083	FAM133A	family with sequence similarity 133 member A	286499	https://www.ncbi.nlm.nih.gov/gene/?term=286499
ENSG00000179163	FUCA1	alpha-L-fucosidase 1	2517	https://www.ncbi.nlm.nih.gov/gene/?term=2517
ENSG00000179178	TMEM125	transmembrane protein 125	128218	https://www.ncbi.nlm.nih.gov/gene/?term=128218
ENSG00000179292	TMEM151A	transmembrane protein 151A	256472	https://www.ncbi.nlm.nih.gov/gene/?term=256472
ENSG00000179603	GRM8	glutamate metabotropic receptor 8	2918	https://www.ncbi.nlm.nih.gov/gene/?term=2918
ENSG00000179630	LACC1	laccase domain containing 1	144811	https://www.ncbi.nlm.nih.gov/gene/?term=144811
ENSG00000179855	GIPC3	GIPC PDZ domain containing family member 3	126326	https://www.ncbi.nlm.nih.gov/gene/?term=126326
ENSG00000180071	ANKRD18A	ankyrin repeat domain 18A	253650	https://www.ncbi.nlm.nih.gov/gene/?term=253650
ENSG00000180347	ITPRID1	ITPR interacting domain containing 1	223075	https://www.ncbi.nlm.nih.gov/gene/?term=223075
ENSG00000180525	PRR26	proline rich 26	414235	https://www.ncbi.nlm.nih.gov/gene/?term=414235
ENSG00000180539	C9orf139	chromosome 9 open reading frame 139	401563	https://www.ncbi.nlm.nih.gov/gene/?term=401563
ENSG00000180628	PCGF5	polycomb group ring finger 5	84333	https://www.ncbi.nlm.nih.gov/gene/?term=84333
ENSG00000180644	PRF1	perforin 1	5551	https://www.ncbi.nlm.nih.gov/gene/?term=5551
ENSG00000180730	SHISA2	shisa family member 2	387914	https://www.ncbi.nlm.nih.gov/gene/?term=387914
ENSG00000180739	S1PR5	sphingosine-1-phosphate receptor 5	53637	https://www.ncbi.nlm.nih.gov/gene/?term=53637
ENSG00000180785	OR51E1	olfactory receptor family 51 subfamily E member 1	143503	https://www.ncbi.nlm.nih.gov/gene/?term=143503
ENSG00000180818	HOXC10	homeobox C10	3226	https://www.ncbi.nlm.nih.gov/gene/?term=3226
ENSG00000180828	BHLHE22	basic helix-loop-helix family member e22	27319	https://www.ncbi.nlm.nih.gov/gene/?term=27319
ENSG00000180929	GPR62	G protein-coupled receptor 62	118442	https://www.ncbi.nlm.nih.gov/gene/?term=118442
ENSG00000181019	NQO1	NAD(P)H quinone dehydrogenase 1	1728	https://www.ncbi.nlm.nih.gov/gene/?term=1728
ENSG00000181195	PENK	proenkephalin	5179	https://www.ncbi.nlm.nih.gov/gene/?term=5179
ENSG00000181215	C4orf50	chromosome 4 open reading frame 50	389197	https://www.ncbi.nlm.nih.gov/gene/?term=389197
ENSG00000181418	DDN	dendrin	23109	https://www.ncbi.nlm.nih.gov/gene/?term=23109
ENSG00000181773	GPR3	G protein-coupled receptor 3	2827	https://www.ncbi.nlm.nih.gov/gene/?term=2827
ENSG00000181847	TIGIT	T cell immunoreceptor with Ig and ITIM domains	201633	https://www.ncbi.nlm.nih.gov/gene/?term=201633
ENSG00000182132	KCNIP1	potassium voltage-gated channel interacting protein 1	30820	https://www.ncbi.nlm.nih.gov/gene/?term=30820
ENSG00000182255	KCNA4	potassium voltage-gated channel subfamily A member 4	3739	https://www.ncbi.nlm.nih.gov/gene/?term=3739
ENSG00000182508	LHFPL1	LHFPL tetraspan subfamily member 1	340596	https://www.ncbi.nlm.nih.gov/gene/?term=340596
ENSG00000182912	TSPEAR-AS2	TSPEAR antisense RNA 2	114043	https://www.ncbi.nlm.nih.gov/gene/?term=114043
ENSG00000182963	GJC1	gap junction protein gamma 1	10052	https://www.ncbi.nlm.nih.gov/gene/?term=10052
ENSG00000182985	CADM1	cell adhesion molecule 1	23705	https://www.ncbi.nlm.nih.gov/gene/?term=23705
ENSG00000183018	SPNS2	sphingolipid transporter 2	124976	https://www.ncbi.nlm.nih.gov/gene/?term=124976
ENSG00000183111	ARHGEF37	Rho guanine nucleotide exchange factor 37	389337	https://www.ncbi.nlm.nih.gov/gene/?term=389337
ENSG00000183230	CTNNA3	catenin alpha 3	29119	https://www.ncbi.nlm.nih.gov/gene/?term=29119
ENSG00000183454	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A	2903	https://www.ncbi.nlm.nih.gov/gene/?term=2903
ENSG00000183486	MX2	MX dynamin like GTPase 2	4600	https://www.ncbi.nlm.nih.gov/gene/?term=4600
ENSG00000183569	SERHL2	serine hydrolase like 2	253190	https://www.ncbi.nlm.nih.gov/gene/?term=253190
ENSG00000183644	C11orf88	chromosome 11 open reading frame 88	399949	https://www.ncbi.nlm.nih.gov/gene/?term=399949
ENSG00000183760	ACP7	acid phosphatase 7, tartrate resistant (putative)	390928	https://www.ncbi.nlm.nih.gov/gene/?term=390928
ENSG00000183780	SLC35F3	solute carrier family 35 member F3	148641	https://www.ncbi.nlm.nih.gov/gene/?term=148641
ENSG00000183798	EMILIN3	elastin microfibril interfacer 3	90187	https://www.ncbi.nlm.nih.gov/gene/?term=90187
ENSG00000183807	FAM162B	family with sequence similarity 162 member B	221303	https://www.ncbi.nlm.nih.gov/gene/?term=221303
ENSG00000183831	ANKRD45	ankyrin repeat domain 45	339416	https://www.ncbi.nlm.nih.gov/gene/?term=339416
ENSG00000183888	SRARP	steroid receptor associated and regulated protein	149563	https://www.ncbi.nlm.nih.gov/gene/?term=149563
ENSG00000183914	DNAH2	dynein axonemal heavy chain 2	146754	https://www.ncbi.nlm.nih.gov/gene/?term=146754
ENSG00000183918	SH2D1A	SH2 domain containing 1A	4068	https://www.ncbi.nlm.nih.gov/gene/?term=4068
ENSG00000183960	KCNH8	potassium voltage-gated channel subfamily H member 8	131096	https://www.ncbi.nlm.nih.gov/gene/?term=131096
ENSG00000184113	CLDN5	claudin 5	7122	https://www.ncbi.nlm.nih.gov/gene/?term=7122
ENSG00000184144	CNTN2	contactin 2	6900	https://www.ncbi.nlm.nih.gov/gene/?term=6900
ENSG00000184292	TACSTD2	tumor associated calcium signal transducer 2	4070	https://www.ncbi.nlm.nih.gov/gene/?term=4070
ENSG00000184304	PRKD1	protein kinase D1	5587	https://www.ncbi.nlm.nih.gov/gene/?term=5587
ENSG00000184486	POU3F2	POU class 3 homeobox 2	5454	https://www.ncbi.nlm.nih.gov/gene/?term=5454
ENSG00000184828	ZBTB7C	zinc finger and BTB domain containing 7C	201501	https://www.ncbi.nlm.nih.gov/gene/?term=201501
ENSG00000184838	PRR16	proline rich 16	51334	https://www.ncbi.nlm.nih.gov/gene/?term=51334
ENSG00000184845	DRD1	dopamine receptor D1	1812	https://www.ncbi.nlm.nih.gov/gene/?term=1812
ENSG00000184925	LCN12	lipocalin 12	286256	https://www.ncbi.nlm.nih.gov/gene/?term=286256
ENSG00000184985	SORCS2	sortilin related VPS10 domain containing receptor 2	57537	https://www.ncbi.nlm.nih.gov/gene/?term=57537
ENSG00000185010	F8	coagulation factor VIII	2157	https://www.ncbi.nlm.nih.gov/gene/?term=2157
ENSG00000185272	RBM11	RNA binding motif protein 11	54033	https://www.ncbi.nlm.nih.gov/gene/?term=54033
ENSG00000185274	GALNT17	polypeptide N-acetylgalactosaminyltransferase 17	64409	https://www.ncbi.nlm.nih.gov/gene/?term=64409
ENSG00000185518	SV2B	synaptic vesicle glycoprotein 2B	9899	https://www.ncbi.nlm.nih.gov/gene/?term=9899
ENSG00000185567	AHNAK2	AHNAK nucleoprotein 2	113146	https://www.ncbi.nlm.nih.gov/gene/?term=113146
ENSG00000185615	PDIA2	protein disulfide isomerase family A member 2	64714	https://www.ncbi.nlm.nih.gov/gene/?term=64714
ENSG00000185745	IFIT1	interferon induced protein with tetratricopeptide repeats 1	3434	https://www.ncbi.nlm.nih.gov/gene/?term=3434
ENSG00000185860	CCDC190	coiled-coil domain containing 190	339512	https://www.ncbi.nlm.nih.gov/gene/?term=339512
ENSG00000186094	AGBL4	ATP/GTP binding protein like 4	84871	https://www.ncbi.nlm.nih.gov/gene/?term=84871
ENSG00000186231	KLHL32	kelch like family member 32	114792	https://www.ncbi.nlm.nih.gov/gene/?term=114792
ENSG00000186451	SPATA12	spermatogenesis associated 12	353324	https://www.ncbi.nlm.nih.gov/gene/?term=353324
ENSG00000186529	CYP4F3	cytochrome P450 family 4 subfamily F member 3	4051	https://www.ncbi.nlm.nih.gov/gene/?term=4051
ENSG00000186810	CXCR3	C-X-C motif chemokine receptor 3	2833	https://www.ncbi.nlm.nih.gov/gene/?term=2833
ENSG00000187037	GPR141	G protein-coupled receptor 141	353345	https://www.ncbi.nlm.nih.gov/gene/?term=353345
ENSG00000187239	FNBP1	formin binding protein 1	23048	https://www.ncbi.nlm.nih.gov/gene/?term=23048
ENSG00000187474	FPR3	formyl peptide receptor 3	2359	https://www.ncbi.nlm.nih.gov/gene/?term=2359
ENSG00000187486	KCNJ11	potassium voltage-gated channel subfamily J member 11	3767	https://www.ncbi.nlm.nih.gov/gene/?term=3767
ENSG00000187498	COL4A1	collagen type IV alpha 1 chain	1282	https://www.ncbi.nlm.nih.gov/gene/?term=1282
ENSG00000187513	GJA4	gap junction protein alpha 4	2701	https://www.ncbi.nlm.nih.gov/gene/?term=2701
ENSG00000187608	ISG15	ISG15 ubiquitin-like modifier	9636	https://www.ncbi.nlm.nih.gov/gene/?term=9636
ENSG00000187764	SEMA4D	semaphorin 4D	10507	https://www.ncbi.nlm.nih.gov/gene/?term=10507
ENSG00000187775	DNAH17	dynein axonemal heavy chain 17	8632	https://www.ncbi.nlm.nih.gov/gene/?term=8632
ENSG00000187800	PEAR1	platelet endothelial aggregation receptor 1	375033	https://www.ncbi.nlm.nih.gov/gene/?term=375033
ENSG00000187908	DMBT1	deleted in malignant brain tumors 1	1755	https://www.ncbi.nlm.nih.gov/gene/?term=1755
ENSG00000188039	NWD1	NACHT and WD repeat domain containing 1	284434	https://www.ncbi.nlm.nih.gov/gene/?term=284434
ENSG00000188176	SMTNL2	smoothelin like 2	342527	https://www.ncbi.nlm.nih.gov/gene/?term=342527
ENSG00000188282	RUFY4	RUN and FYVE domain containing 4	285180	https://www.ncbi.nlm.nih.gov/gene/?term=285180
ENSG00000188290	HES4	hes family bHLH transcription factor 4	57801	https://www.ncbi.nlm.nih.gov/gene/?term=57801
ENSG00000188316	ENO4	enolase 4	387712	https://www.ncbi.nlm.nih.gov/gene/?term=387712
ENSG00000188385	JAKMIP3	Janus kinase and microtubule interacting protein 3	282973	https://www.ncbi.nlm.nih.gov/gene/?term=282973
ENSG00000188580	NKAIN2	sodium/potassium transporting ATPase interacting 2	154215	https://www.ncbi.nlm.nih.gov/gene/?term=154215
ENSG00000188687	SLC4A5	solute carrier family 4 member 5	57835	https://www.ncbi.nlm.nih.gov/gene/?term=57835
ENSG00000188818	ZDHHC11	zinc finger DHHC-type containing 11	79844	https://www.ncbi.nlm.nih.gov/gene/?term=79844
ENSG00000188916	INSYN2	inhibitory synaptic factor 2A	642938	https://www.ncbi.nlm.nih.gov/gene/?term=642938
ENSG00000188931	CFAP126	cilia and flagella associated protein 126	257177	https://www.ncbi.nlm.nih.gov/gene/?term=257177
ENSG00000189067	LITAF	lipopolysaccharide induced TNF factor	9516	https://www.ncbi.nlm.nih.gov/gene/?term=9516
ENSG00000189319	FAM53B	family with sequence similarity 53 member B	9679	https://www.ncbi.nlm.nih.gov/gene/?term=9679
ENSG00000196071	OR2L13	olfactory receptor family 2 subfamily L member 13	284521	https://www.ncbi.nlm.nih.gov/gene/?term=284521
ENSG00000196083	IL1RAP	interleukin 1 receptor accessory protein	3556	https://www.ncbi.nlm.nih.gov/gene/?term=3556
ENSG00000196104	SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3	50859	https://www.ncbi.nlm.nih.gov/gene/?term=50859
ENSG00000196139	AKR1C3	aldo-keto reductase family 1 member C3	8644	https://www.ncbi.nlm.nih.gov/gene/?term=8644
ENSG00000196187	TMEM63A	transmembrane protein 63A	9725	https://www.ncbi.nlm.nih.gov/gene/?term=9725
ENSG00000196284	SUPT3H	SPT3 homolog, SAGA and STAGA complex component	8464	https://www.ncbi.nlm.nih.gov/gene/?term=8464
ENSG00000196417	ZNF765	zinc finger protein 765	91661	https://www.ncbi.nlm.nih.gov/gene/?term=91661
ENSG00000196632	WNK3	WNK lysine deficient protein kinase 3	65267	https://www.ncbi.nlm.nih.gov/gene/?term=65267
ENSG00000196660	SLC30A10	solute carrier family 30 member 10	55532	https://www.ncbi.nlm.nih.gov/gene/?term=55532
ENSG00000196781	TLE1	TLE family member 1, transcriptional corepressor	7088	https://www.ncbi.nlm.nih.gov/gene/?term=7088
ENSG00000196914	ARHGEF12	Rho guanine nucleotide exchange factor 12	23365	https://www.ncbi.nlm.nih.gov/gene/?term=23365
ENSG00000196917	HCAR1	hydroxycarboxylic acid receptor 1	27198	https://www.ncbi.nlm.nih.gov/gene/?term=27198
ENSG00000196951	SCOC-AS1	SCOC antisense RNA 1	100129858	https://www.ncbi.nlm.nih.gov/gene/?term=100129858
ENSG00000196975	ANXA4	annexin A4	307	https://www.ncbi.nlm.nih.gov/gene/?term=307
ENSG00000197430	OPALIN	oligodendrocytic myelin paranodal and inner loop protein	93377	https://www.ncbi.nlm.nih.gov/gene/?term=93377
ENSG00000197580	BCO2	beta-carotene oxygenase 2	83875	https://www.ncbi.nlm.nih.gov/gene/?term=83875
ENSG00000197614	MFAP5	microfibril associated protein 5	8076	https://www.ncbi.nlm.nih.gov/gene/?term=8076
ENSG00000197629	MPEG1	macrophage expressed 1	219972	https://www.ncbi.nlm.nih.gov/gene/?term=219972
ENSG00000197746	PSAP	prosaposin	5660	https://www.ncbi.nlm.nih.gov/gene/?term=5660
ENSG00000197905	TEAD4	TEA domain transcription factor 4	7004	https://www.ncbi.nlm.nih.gov/gene/?term=7004
ENSG00000197971	MBP	myelin basic protein	4155	https://www.ncbi.nlm.nih.gov/gene/?term=4155
ENSG00000198246	SLC29A3	solute carrier family 29 member 3	55315	https://www.ncbi.nlm.nih.gov/gene/?term=55315
ENSG00000198298	ZNF485	zinc finger protein 485	220992	https://www.ncbi.nlm.nih.gov/gene/?term=220992
ENSG00000198408	OGA	O-GlcNAcase	10724	https://www.ncbi.nlm.nih.gov/gene/?term=10724
ENSG00000198435	NRARP	NOTCH regulated ankyrin repeat protein	441478	https://www.ncbi.nlm.nih.gov/gene/?term=441478
ENSG00000198513	ATL1	atlastin GTPase 1	51062	https://www.ncbi.nlm.nih.gov/gene/?term=51062
ENSG00000198523	PLN	phospholamban	5350	https://www.ncbi.nlm.nih.gov/gene/?term=5350
ENSG00000198538	ZNF28	zinc finger protein 28	7576	https://www.ncbi.nlm.nih.gov/gene/?term=7576
ENSG00000198626	RYR2	ryanodine receptor 2	6262	https://www.ncbi.nlm.nih.gov/gene/?term=6262
ENSG00000198682	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	9060	https://www.ncbi.nlm.nih.gov/gene/?term=9060
ENSG00000198700	IPO9	importin 9	55705	https://www.ncbi.nlm.nih.gov/gene/?term=55705
ENSG00000198734	F5	coagulation factor V	2153	https://www.ncbi.nlm.nih.gov/gene/?term=2153
ENSG00000198739	LRRTM3	leucine rich repeat transmembrane neuronal 3	347731	https://www.ncbi.nlm.nih.gov/gene/?term=347731
ENSG00000198774	RASSF9	Ras association domain family member 9	9182	https://www.ncbi.nlm.nih.gov/gene/?term=9182
ENSG00000198793	MTOR	mechanistic target of rapamycin kinase	2475	https://www.ncbi.nlm.nih.gov/gene/?term=2475
ENSG00000198825	INPP5F	inositol polyphosphate-5-phosphatase F	22876	https://www.ncbi.nlm.nih.gov/gene/?term=22876
ENSG00000198829	SUCNR1	succinate receptor 1	56670	https://www.ncbi.nlm.nih.gov/gene/?term=56670
ENSG00000198915	RASGEF1A	RasGEF domain family member 1A	221002	https://www.ncbi.nlm.nih.gov/gene/?term=221002
ENSG00000198919	DZIP3	DAZ interacting zinc finger protein 3	9666	https://www.ncbi.nlm.nih.gov/gene/?term=9666
ENSG00000198930	CSAG1	chondrosarcoma associated gene 1	158511	https://www.ncbi.nlm.nih.gov/gene/?term=158511
ENSG00000198934	MAGEE1	MAGE family member E1	57692	https://www.ncbi.nlm.nih.gov/gene/?term=57692
ENSG00000198944	SOWAHA	sosondowah ankyrin repeat domain family member A	134548	https://www.ncbi.nlm.nih.gov/gene/?term=134548
ENSG00000198964	SGMS1	sphingomyelin synthase 1	259230	https://www.ncbi.nlm.nih.gov/gene/?term=259230
ENSG00000203485	INF2	inverted formin, FH2 and WH2 domain containing	64423	https://www.ncbi.nlm.nih.gov/gene/?term=64423
ENSG00000203663	OR2L2	olfactory receptor family 2 subfamily L member 2	26246	https://www.ncbi.nlm.nih.gov/gene/?term=26246
ENSG00000203697	CAPN8	calpain 8	388743	https://www.ncbi.nlm.nih.gov/gene/?term=388743
ENSG00000203710	CR1	complement C3b/C4b receptor 1 (Knops blood group)	1378	https://www.ncbi.nlm.nih.gov/gene/?term=1378
ENSG00000203930	LINC00632	long intergenic non-protein coding RNA 632	286411	https://www.ncbi.nlm.nih.gov/gene/?term=286411
ENSG00000204278	TMEM235	transmembrane protein 235	283999	https://www.ncbi.nlm.nih.gov/gene/?term=283999
ENSG00000204291	COL15A1	collagen type XV alpha 1 chain	1306	https://www.ncbi.nlm.nih.gov/gene/?term=1306
ENSG00000204403	CASP12	caspase 12 (gene/pseudogene)	100506742	https://www.ncbi.nlm.nih.gov/gene/?term=100506742
ENSG00000204860	FAM201A	family with sequence similarity 201 member A	158228	https://www.ncbi.nlm.nih.gov/gene/?term=158228
ENSG00000204866	IGFL2	IGF like family member 2	147920	https://www.ncbi.nlm.nih.gov/gene/?term=147920
ENSG00000204869	IGFL4	IGF like family member 4	444882	https://www.ncbi.nlm.nih.gov/gene/?term=444882
ENSG00000205045	SLFN12L	schlafen family member 12 like	100506736	https://www.ncbi.nlm.nih.gov/gene/?term=100506736
ENSG00000205364	MT1M	metallothionein 1M	4499	https://www.ncbi.nlm.nih.gov/gene/?term=4499
ENSG00000205502	C2CD4B	C2 calcium dependent domain containing 4B	388125	https://www.ncbi.nlm.nih.gov/gene/?term=388125
ENSG00000205683	DPF3	double PHD fingers 3	8110	https://www.ncbi.nlm.nih.gov/gene/?term=8110
ENSG00000205795	CYS1	cystin 1	192668	https://www.ncbi.nlm.nih.gov/gene/?term=192668
ENSG00000206077	ZDHHC11B	zinc finger DHHC-type containing 11B	653082	https://www.ncbi.nlm.nih.gov/gene/?term=653082
ENSG00000211584	SLC48A1	solute carrier family 48 member 1	55652	https://www.ncbi.nlm.nih.gov/gene/?term=55652
ENSG00000213401	MAGEA12	MAGE family member A12	4111	https://www.ncbi.nlm.nih.gov/gene/?term=4111
ENSG00000213928	IRF9	interferon regulatory factor 9	10379	https://www.ncbi.nlm.nih.gov/gene/?term=10379
ENSG00000213949	ITGA1	integrin subunit alpha 1	3672	https://www.ncbi.nlm.nih.gov/gene/?term=3672
ENSG00000213967	ZNF726	zinc finger protein 726	730087	https://www.ncbi.nlm.nih.gov/gene/?term=730087
ENSG00000213983	AP1G2	adaptor related protein complex 1 subunit gamma 2	8906	https://www.ncbi.nlm.nih.gov/gene/?term=8906
ENSG00000214279	SCART1	scavenger receptor family member expressed on T cells 1	619207	https://www.ncbi.nlm.nih.gov/gene/?term=619207
ENSG00000214402	LCNL1	lipocalin like 1	401562	https://www.ncbi.nlm.nih.gov/gene/?term=401562
ENSG00000214575	CPEB1	cytoplasmic polyadenylation element binding protein 1	64506	https://www.ncbi.nlm.nih.gov/gene/?term=64506
ENSG00000214688	C10orf105	chromosome 10 open reading frame 105	414152	https://www.ncbi.nlm.nih.gov/gene/?term=414152
ENSG00000215018	COL28A1	collagen type XXVIII alpha 1 chain	340267	https://www.ncbi.nlm.nih.gov/gene/?term=340267
ENSG00000215183	MSMP	microseminoprotein, prostate associated	692094	https://www.ncbi.nlm.nih.gov/gene/?term=692094
ENSG00000215217	C5orf49	chromosome 5 open reading frame 49	134121	https://www.ncbi.nlm.nih.gov/gene/?term=134121
ENSG00000216937	CCDC7	coiled-coil domain containing 7	79741	https://www.ncbi.nlm.nih.gov/gene/?term=79741
ENSG00000217128	FNIP1	folliculin interacting protein 1	96459	https://www.ncbi.nlm.nih.gov/gene/?term=96459
ENSG00000223823	LINC01342	long intergenic non-protein coding RNA 1342	254099	https://www.ncbi.nlm.nih.gov/gene/?term=254099
ENSG00000224189	HAGLR	HOXD antisense growth-associated long non-coding RNA	401022	https://www.ncbi.nlm.nih.gov/gene/?term=401022
ENSG00000224209	LINC00466	long intergenic non-protein coding RNA 466	199899	https://www.ncbi.nlm.nih.gov/gene/?term=199899
ENSG00000224805	LINC00853	long intergenic non-protein coding RNA 853	100874253	https://www.ncbi.nlm.nih.gov/gene/?term=100874253
ENSG00000225127	LINC00237	long intergenic non-protein coding RNA 237	105372556	https://www.ncbi.nlm.nih.gov/gene/?term=105372556
ENSG00000225217	HSPA7	heat shock protein family A (Hsp70) member 7	3311	https://www.ncbi.nlm.nih.gov/gene/?term=3311
ENSG00000225518	LINC01703	long intergenic non-protein coding RNA 1703	105373113	https://www.ncbi.nlm.nih.gov/gene/?term=105373113
ENSG00000225670	CADM3-AS1	CADM3 antisense RNA 1	100131825	https://www.ncbi.nlm.nih.gov/gene/?term=100131825
ENSG00000225778	PROSER2-AS1	PROSER2 antisense RNA 1	219731	https://www.ncbi.nlm.nih.gov/gene/?term=219731
ENSG00000225783	MIAT	myocardial infarction associated transcript	440823	https://www.ncbi.nlm.nih.gov/gene/?term=440823
ENSG00000225964	NRIR	negative regulator of interferon response	104326052	https://www.ncbi.nlm.nih.gov/gene/?term=104326052
ENSG00000227051	C14orf132	chromosome 14 open reading frame 132	56967	https://www.ncbi.nlm.nih.gov/gene/?term=56967
ENSG00000227392	HPN-AS1	HPN antisense RNA 1	100128675	https://www.ncbi.nlm.nih.gov/gene/?term=100128675
ENSG00000227533	SLC2A1-AS1	SLC2A1 antisense RNA 1	440584	https://www.ncbi.nlm.nih.gov/gene/?term=440584
ENSG00000227544	LOC100506725	uncharacterized LOC100506725	100506725	https://www.ncbi.nlm.nih.gov/gene/?term=100506725
ENSG00000228203	RNF144A-AS1	RNF144A antisense RNA 1	386597	https://www.ncbi.nlm.nih.gov/gene/?term=386597
ENSG00000228592	D21S2088E	D21S2088E	266917	https://www.ncbi.nlm.nih.gov/gene/?term=266917
ENSG00000228630	HOTAIR	HOX transcript antisense RNA	100124700	https://www.ncbi.nlm.nih.gov/gene/?term=100124700
ENSG00000229453	SPINK8	serine peptidase inhibitor, Kazal type 8 (putative)	646424	https://www.ncbi.nlm.nih.gov/gene/?term=646424
ENSG00000229498	LOC284950	uncharacterized LOC284950	284950	https://www.ncbi.nlm.nih.gov/gene/?term=284950
ENSG00000231298	MANCR	mitotically associated long non coding RNA	100216001	https://www.ncbi.nlm.nih.gov/gene/?term=100216001
ENSG00000231738	TSPAN19	tetraspanin 19	144448	https://www.ncbi.nlm.nih.gov/gene/?term=144448
ENSG00000232339	NOTCH4	notch receptor 4	4855	https://www.ncbi.nlm.nih.gov/gene/?term=4855
ENSG00000232593	KANTR	KDM5C adjacent transcript	102723508	https://www.ncbi.nlm.nih.gov/gene/?term=102723508
ENSG00000233237	LINC00472	long intergenic non-protein coding RNA 472	79940	https://www.ncbi.nlm.nih.gov/gene/?term=79940
ENSG00000235033	LOC100505635	uncharacterized LOC100505635	100505635	https://www.ncbi.nlm.nih.gov/gene/?term=100505635
ENSG00000235194	PPP1R3E	protein phosphatase 1 regulatory subunit 3E	90673	https://www.ncbi.nlm.nih.gov/gene/?term=90673
ENSG00000235750	KIAA0040	KIAA0040	9674	https://www.ncbi.nlm.nih.gov/gene/?term=9674
ENSG00000235823	OLMALINC	oligodendrocyte maturation-associated long intergenic non-coding RNA	90271	https://www.ncbi.nlm.nih.gov/gene/?term=90271
ENSG00000237166	LINC01792	long intergenic non-protein coding RNA 1792	100507140	https://www.ncbi.nlm.nih.gov/gene/?term=100507140
ENSG00000237737	DCTN1-AS1	DCTN1 antisense RNA 1	100189589	https://www.ncbi.nlm.nih.gov/gene/?term=100189589
ENSG00000238217	LINC01877	long intergenic non-protein coding RNA 1877	101927641	https://www.ncbi.nlm.nih.gov/gene/?term=101927641
ENSG00000240563	L1TD1	LINE1 type transposase domain containing 1	54596	https://www.ncbi.nlm.nih.gov/gene/?term=54596
ENSG00000240990	HOXA11-AS	HOXA11 antisense RNA	221883	https://www.ncbi.nlm.nih.gov/gene/?term=221883
ENSG00000241163	LINC00877	long intergenic non-protein coding RNA 877	285286	https://www.ncbi.nlm.nih.gov/gene/?term=285286
ENSG00000243083	LINC00870	long intergenic non-protein coding RNA 870	201617	https://www.ncbi.nlm.nih.gov/gene/?term=201617
ENSG00000243710	CFAP57	cilia and flagella associated protein 57	149465	https://www.ncbi.nlm.nih.gov/gene/?term=149465
ENSG00000244274	DBNDD2	dysbindin domain containing 2	55861	https://www.ncbi.nlm.nih.gov/gene/?term=55861
ENSG00000244682	FCGR2C	Fc fragment of IgG receptor IIc (gene/pseudogene)	9103	https://www.ncbi.nlm.nih.gov/gene/?term=9103
ENSG00000245293	LOC101929595	uncharacterized LOC101929595	101929595	https://www.ncbi.nlm.nih.gov/gene/?term=101929595
ENSG00000245812	LINC02202	long intergenic non-protein coding RNA 2202	101927740	https://www.ncbi.nlm.nih.gov/gene/?term=101927740
ENSG00000247317	LY6E-DT	LY6E divergent transcript	100133669	https://www.ncbi.nlm.nih.gov/gene/?term=100133669
ENSG00000247746	USP51	ubiquitin specific peptidase 51	158880	https://www.ncbi.nlm.nih.gov/gene/?term=158880
ENSG00000247796	LOC257396	uncharacterized LOC257396	257396	https://www.ncbi.nlm.nih.gov/gene/?term=257396
ENSG00000248360	LINC00504	long intergenic non-protein coding RNA 504	201853	https://www.ncbi.nlm.nih.gov/gene/?term=201853
ENSG00000249669	CARMN	cardiac mesoderm enhancer-associated non-coding RNA	728264	https://www.ncbi.nlm.nih.gov/gene/?term=728264
ENSG00000249700	SRD5A3-AS1	SRD5A3 antisense RNA 1	100506462	https://www.ncbi.nlm.nih.gov/gene/?term=100506462
ENSG00000249992	TMEM158	transmembrane protein 158 (gene/pseudogene)	25907	https://www.ncbi.nlm.nih.gov/gene/?term=25907
ENSG00000250056	LINC01018	long intergenic non-protein coding RNA 1018	255167	https://www.ncbi.nlm.nih.gov/gene/?term=255167
ENSG00000250125	LINC02232	long intergenic non-protein coding RNA 2232	401134	https://www.ncbi.nlm.nih.gov/gene/?term=401134
ENSG00000250305	TRMT9B	tRNA methyltransferase 9B (putative)	57604	https://www.ncbi.nlm.nih.gov/gene/?term=57604
